poll_utc,categorie,libelle,zone_axe,type,sens,temps_live_min,temps_libre_min,retard_min,distance_km
2026-08-29T04:30:26Z,point,Arras,Artois,autoroute A1,vers_lille,39.3,39.0,0.3,54.1
2026-08-29T04:30:26Z,point,Béthune,Béthunois,autoroute A26 / A25,vers_lille,42.3,42.4,-0.1,44.5
2026-08-29T04:30:26Z,point,Dunkerque,Flandre maritime,autoroute A25,vers_lille,52.5,52.0,0.4,80.5
2026-08-29T04:30:26Z,point,Hazebrouck,Flandre intérieure,autoroute A25,vers_lille,34.3,34.3,-0.0,46.8
2026-08-29T04:30:26Z,point,La Bassée,Weppes,autoroute RN41,vers_lille,26.4,26.3,0.1,28.1
2026-08-29T04:30:26Z,point,Valenciennes,Valenciennois,autoroute A23,vers_lille,35.0,34.5,0.4,51.3
2026-08-29T04:30:26Z,point,Tourcoing,Ferrain,autoroute A22,vers_lille,19.2,19.1,0.1,15.0
2026-08-29T04:30:26Z,point,Orchies,Pévèle,autoroute A23 / A27,vers_lille,20.6,20.5,0.1,26.7
2026-08-29T04:30:26Z,point,Maubeuge,Avesnois,autoroute A2 / A23,vers_lille,56.7,56.0,0.7,87.1
2026-08-29T04:30:26Z,point,Cambrai,Cambrésis,autoroute A2 / A23,vers_lille,51.8,51.2,0.6,75.1
2026-08-29T04:30:26Z,point,Wavrin,Weppes,départementale,vers_lille,20.0,20.0,0.0,19.3
2026-08-29T04:30:26Z,point,Sainghin-en-Weppes,Weppes,départementale,vers_lille,25.0,25.0,0.0,22.6
2026-08-29T04:30:26Z,point,Herlies,Weppes,départementale,vers_lille,22.1,22.1,-0.0,23.2
2026-08-29T04:30:26Z,point,Fromelles,Weppes,départementale,vers_lille,23.8,23.8,0.0,22.1
2026-08-29T04:30:26Z,point,Templeuve-en-Pévèle,Pévèle,départementale,vers_lille,20.8,20.9,-0.1,17.8
2026-08-29T04:30:26Z,point,Cappelle-en-Pévèle,Pévèle,départementale,vers_lille,22.8,22.9,-0.1,23.0
2026-08-29T04:30:26Z,point,Cysoing,Pévèle,départementale,vers_lille,22.2,22.2,-0.0,16.1
2026-08-29T04:30:26Z,point,Bourghelles,Pévèle,départementale,vers_lille,24.0,24.0,-0.0,23.3
2026-08-29T04:30:26Z,point,Péronne-en-Mélantois,Mélantois,départementale,vers_lille,20.4,20.4,0.0,14.7
2026-08-29T04:30:26Z,point,Bouvines,Mélantois,départementale,vers_lille,18.7,18.7,0.0,13.9
2026-08-29T04:30:26Z,point,Pérenchies,rocade NO / M652,départementale,vers_lille,21.0,20.8,0.2,12.5
2026-08-29T04:30:26Z,point,Prémesques,rocade NO / M652,départementale,vers_lille,20.8,20.6,0.1,18.3
2026-08-29T04:30:26Z,point,Neuville-en-Ferrain,Ferrain,départementale,vers_lille,16.7,16.5,0.2,18.2
2026-08-29T04:30:26Z,point,Sailly-sur-la-Lys,Lys,départementale,vers_lille,29.1,29.3,-0.2,30.7
2026-08-29T04:50:26Z,point,Douai,Douaisis,autoroute A1,vers_lille,31.8,31.1,0.7,42.2
2026-08-29T04:50:26Z,point,Lens,Gohelle,autoroute A21 / A1,vers_lille,31.6,31.1,0.6,41.4
2026-08-29T04:50:26Z,point,Arras,Artois,autoroute A1,vers_lille,39.9,39.0,0.9,54.1
2026-08-29T04:50:26Z,point,Béthune,Béthunois,autoroute A26 / A25,vers_lille,42.9,42.4,0.5,44.5
2026-08-29T04:50:26Z,point,Dunkerque,Flandre maritime,autoroute A25,vers_lille,52.7,52.0,0.6,80.5
2026-08-29T04:50:26Z,point,Hazebrouck,Flandre intérieure,autoroute A25,vers_lille,34.5,34.3,0.2,46.8
2026-08-29T04:50:26Z,point,La Bassée,Weppes,autoroute RN41,vers_lille,26.8,26.3,0.5,28.1
2026-08-29T04:50:26Z,point,Valenciennes,Valenciennois,autoroute A23,vers_lille,35.1,34.5,0.5,51.3
2026-08-29T04:50:26Z,point,Tourcoing,Ferrain,autoroute A22,vers_lille,19.3,19.1,0.2,15.0
2026-08-29T04:50:26Z,point,Orchies,Pévèle,autoroute A23 / A27,vers_lille,20.7,20.5,0.2,26.7
2026-08-29T04:50:26Z,point,Maubeuge,Avesnois,autoroute A2 / A23,vers_lille,57.0,56.0,1.0,87.1
2026-08-29T04:50:26Z,point,Cambrai,Cambrésis,autoroute A2 / A23,vers_lille,52.4,51.2,1.1,75.1
2026-08-29T04:50:26Z,point,Wavrin,Weppes,départementale,vers_lille,20.1,20.0,0.1,19.3
2026-08-29T04:50:26Z,point,Sainghin-en-Weppes,Weppes,départementale,vers_lille,25.2,25.0,0.2,22.6
2026-08-29T04:50:26Z,point,Herlies,Weppes,départementale,vers_lille,22.3,22.1,0.1,23.2
2026-08-29T04:50:26Z,point,Fromelles,Weppes,départementale,vers_lille,24.1,23.8,0.3,22.1
2026-08-29T04:50:26Z,point,Templeuve-en-Pévèle,Pévèle,départementale,vers_lille,21.0,20.9,0.1,17.8
2026-08-29T04:50:26Z,point,Cappelle-en-Pévèle,Pévèle,départementale,vers_lille,23.1,22.9,0.1,23.0
2026-08-29T04:50:26Z,point,Cysoing,Pévèle,départementale,vers_lille,22.4,22.2,0.2,16.1
2026-08-29T04:50:26Z,point,Bourghelles,Pévèle,départementale,vers_lille,24.1,24.0,0.1,23.3
2026-08-29T04:50:26Z,point,Péronne-en-Mélantois,Mélantois,départementale,vers_lille,20.5,20.4,0.1,14.7
2026-08-29T04:50:26Z,point,Bouvines,Mélantois,départementale,vers_lille,18.9,18.7,0.2,13.9
2026-08-29T04:50:26Z,point,Pérenchies,rocade NO / M652,départementale,vers_lille,21.4,21.1,0.3,20.7
2026-08-29T04:50:26Z,point,Prémesques,rocade NO / M652,départementale,vers_lille,20.9,20.6,0.2,18.3
2026-08-29T04:50:26Z,point,Neuville-en-Ferrain,Ferrain,départementale,vers_lille,16.7,16.5,0.2,18.2
2026-08-29T04:50:26Z,point,Sailly-sur-la-Lys,Lys,départementale,vers_lille,29.4,29.3,0.1,30.7
2026-08-29T04:50:26Z,troncon,Échangeur d'Englos,A25 vers Lille,troncon,vers_lille,10.7,10.2,0.5,7.9
2026-08-29T04:50:26Z,troncon,Rocade ouest (Lomme),M652 vers Lille,troncon,vers_lille,14.7,14.2,0.4,6.0
2026-08-29T04:50:26Z,troncon,Approche A1 (Fretin-Ronchin),A1 vers Lille,troncon,vers_lille,14.5,14.6,-0.0,11.8
2026-08-29T04:50:26Z,troncon,Croix - Wasquehal,A22 vers Lille,troncon,vers_lille,11.7,11.5,0.2,8.5
2026-08-29T04:50:26Z,troncon,Haubourdin - Loos,RN41 vers Lille,troncon,vers_lille,19.4,19.7,-0.2,9.3
2026-08-29T05:00:26Z,point,Douai,Douaisis,autoroute A1,vers_lille,31.7,31.1,0.6,42.2
2026-08-29T05:00:26Z,point,Lens,Gohelle,autoroute A21 / A1,vers_lille,31.8,31.1,0.8,41.4
2026-08-29T05:00:26Z,point,Arras,Artois,autoroute A1,vers_lille,40.0,39.0,0.9,54.1
2026-08-29T05:00:26Z,point,Béthune,Béthunois,autoroute A26 / A25,vers_lille,43.1,42.4,0.7,44.5
2026-08-29T05:00:26Z,point,Dunkerque,Flandre maritime,autoroute A25,vers_lille,52.8,52.0,0.7,80.5
2026-08-29T05:00:26Z,point,Hazebrouck,Flandre intérieure,autoroute A25,vers_lille,34.5,34.3,0.2,46.8
2026-08-29T05:00:26Z,point,La Bassée,Weppes,autoroute RN41,vers_lille,27.0,26.3,0.7,28.1
2026-08-29T05:00:26Z,point,Valenciennes,Valenciennois,autoroute A23,vers_lille,35.0,34.5,0.5,51.3
2026-08-29T05:00:26Z,point,Tourcoing,Ferrain,autoroute A22,vers_lille,19.5,19.1,0.4,15.0
2026-08-29T05:00:26Z,point,Orchies,Pévèle,autoroute A23 / A27,vers_lille,20.8,20.5,0.3,26.7
2026-08-29T05:00:26Z,point,Maubeuge,Avesnois,autoroute A2 / A23,vers_lille,57.0,56.0,1.0,87.4
2026-08-29T05:00:26Z,point,Cambrai,Cambrésis,autoroute A2 / A23,vers_lille,52.3,51.2,1.1,75.1
2026-08-29T05:00:26Z,point,Wavrin,Weppes,départementale,vers_lille,20.3,20.0,0.2,19.3
2026-08-29T05:00:26Z,point,Sainghin-en-Weppes,Weppes,départementale,vers_lille,25.3,25.0,0.3,22.6
2026-08-29T05:00:26Z,point,Herlies,Weppes,départementale,vers_lille,22.4,22.1,0.2,23.2
2026-08-29T05:00:26Z,point,Fromelles,Weppes,départementale,vers_lille,24.4,23.8,0.6,22.1
2026-08-29T05:00:26Z,point,Templeuve-en-Pévèle,Pévèle,départementale,vers_lille,21.1,20.9,0.2,17.8
2026-08-29T05:00:26Z,point,Cappelle-en-Pévèle,Pévèle,départementale,vers_lille,23.3,22.9,0.4,23.0
2026-08-29T05:00:26Z,point,Cysoing,Pévèle,départementale,vers_lille,22.6,22.2,0.4,16.1
2026-08-29T05:00:26Z,point,Bourghelles,Pévèle,départementale,vers_lille,24.4,24.0,0.4,23.3
2026-08-29T05:00:26Z,point,Péronne-en-Mélantois,Mélantois,départementale,vers_lille,20.3,20.2,0.1,16.9
2026-08-29T05:00:26Z,point,Bouvines,Mélantois,départementale,vers_lille,19.0,18.7,0.3,13.9
2026-08-29T05:00:26Z,point,Pérenchies,rocade NO / M652,départementale,vers_lille,21.5,21.1,0.4,20.7
2026-08-29T05:00:26Z,point,Prémesques,rocade NO / M652,départementale,vers_lille,21.1,20.6,0.4,18.3
2026-08-29T05:00:26Z,point,Neuville-en-Ferrain,Ferrain,départementale,vers_lille,16.8,16.5,0.3,18.2
2026-08-29T05:00:26Z,point,Sailly-sur-la-Lys,Lys,départementale,vers_lille,29.4,29.3,0.1,30.7
2026-08-29T05:00:26Z,troncon,Échangeur d'Englos,A25 vers Lille,troncon,vers_lille,10.8,10.2,0.6,7.9
2026-08-29T05:00:26Z,troncon,Rocade ouest (Lomme),M652 vers Lille,troncon,vers_lille,14.8,14.2,0.6,6.0
2026-08-29T05:00:26Z,troncon,Approche A1 (Fretin-Ronchin),A1 vers Lille,troncon,vers_lille,14.6,14.6,0.1,11.8
2026-08-29T05:00:26Z,troncon,Croix - Wasquehal,A22 vers Lille,troncon,vers_lille,11.8,11.5,0.3,8.5
2026-08-29T05:00:26Z,troncon,Haubourdin - Loos,RN41 vers Lille,troncon,vers_lille,19.7,19.7,0.0,9.3
2026-08-29T05:10:25Z,point,Douai,Douaisis,autoroute A1,vers_lille,32.1,31.1,1.0,42.2
2026-08-29T05:10:25Z,point,Lens,Gohelle,autoroute A21 / A1,vers_lille,32.1,31.1,1.1,41.4
2026-08-29T05:10:25Z,point,Arras,Artois,autoroute A1,vers_lille,40.8,39.7,1.1,55.1
2026-08-29T05:10:25Z,point,Béthune,Béthunois,autoroute A26 / A25,vers_lille,43.6,42.4,1.2,44.5
2026-08-29T05:10:25Z,point,Dunkerque,Flandre maritime,autoroute A25,vers_lille,53.0,52.0,1.0,80.5
2026-08-29T05:10:25Z,point,Hazebrouck,Flandre intérieure,autoroute A25,vers_lille,34.9,34.3,0.6,46.8
2026-08-29T05:10:25Z,point,La Bassée,Weppes,autoroute RN41,vers_lille,27.4,26.3,1.1,28.1
2026-08-29T05:10:25Z,point,Valenciennes,Valenciennois,autoroute A23,vers_lille,35.2,34.5,0.7,51.3
2026-08-29T05:10:25Z,point,Tourcoing,Ferrain,autoroute A22,vers_lille,19.8,19.1,0.7,15.0
2026-08-29T05:10:25Z,point,Orchies,Pévèle,autoroute A23 / A27,vers_lille,21.0,20.5,0.5,26.7
2026-08-29T05:10:25Z,point,Maubeuge,Avesnois,autoroute A2 / A23,vers_lille,57.2,56.0,1.2,87.4
2026-08-29T05:10:25Z,point,Cambrai,Cambrésis,autoroute A2 / A23,vers_lille,52.6,51.2,1.4,75.1
2026-08-29T05:10:25Z,point,Wavrin,Weppes,départementale,vers_lille,20.6,20.0,0.6,19.3
2026-08-29T05:10:25Z,point,Sainghin-en-Weppes,Weppes,départementale,vers_lille,25.7,25.0,0.7,22.6
2026-08-29T05:10:25Z,point,Herlies,Weppes,départementale,vers_lille,22.9,22.1,0.7,23.2
2026-08-29T05:10:25Z,point,Fromelles,Weppes,départementale,vers_lille,24.7,23.8,0.9,22.1
2026-08-29T05:10:25Z,point,Templeuve-en-Pévèle,Pévèle,départementale,vers_lille,21.5,20.9,0.5,17.8
2026-08-29T05:10:25Z,point,Cappelle-en-Pévèle,Pévèle,départementale,vers_lille,23.6,22.9,0.7,23.0
2026-08-29T05:10:25Z,point,Cysoing,Pévèle,départementale,vers_lille,22.9,22.2,0.7,16.1
2026-08-29T05:10:25Z,point,Bourghelles,Pévèle,départementale,vers_lille,24.5,24.0,0.5,23.3
2026-08-29T05:10:25Z,point,Péronne-en-Mélantois,Mélantois,départementale,vers_lille,20.6,20.2,0.4,16.9
2026-08-29T05:10:25Z,point,Bouvines,Mélantois,départementale,vers_lille,19.3,18.7,0.6,13.9
2026-08-29T05:10:25Z,point,Pérenchies,rocade NO / M652,départementale,vers_lille,21.7,21.1,0.6,20.7
2026-08-29T05:10:25Z,point,Prémesques,rocade NO / M652,départementale,vers_lille,21.3,20.6,0.6,18.3
2026-08-29T05:10:25Z,point,Neuville-en-Ferrain,Ferrain,départementale,vers_lille,17.1,16.5,0.6,18.2
2026-08-29T05:10:25Z,point,Sailly-sur-la-Lys,Lys,départementale,vers_lille,29.7,29.3,0.4,30.7
2026-08-29T05:10:25Z,troncon,Échangeur d'Englos,A25 vers Lille,troncon,vers_lille,11.0,10.2,0.8,7.9
2026-08-29T05:10:25Z,troncon,Rocade ouest (Lomme),M652 vers Lille,troncon,vers_lille,15.1,14.2,0.9,6.0
2026-08-29T05:10:25Z,troncon,Approche A1 (Fretin-Ronchin),A1 vers Lille,troncon,vers_lille,14.7,14.6,0.2,11.8
2026-08-29T05:10:25Z,troncon,Croix - Wasquehal,A22 vers Lille,troncon,vers_lille,11.9,11.5,0.4,8.5
2026-08-29T05:10:25Z,troncon,Haubourdin - Loos,RN41 vers Lille,troncon,vers_lille,19.8,19.7,0.1,9.3
2026-08-29T05:20:27Z,point,Douai,Douaisis,autoroute A1,vers_lille,32.0,31.1,0.9,42.2
2026-08-29T05:20:27Z,point,Lens,Gohelle,autoroute A21 / A1,vers_lille,31.9,31.1,0.8,41.4
2026-08-29T05:20:27Z,point,Arras,Artois,autoroute A1,vers_lille,41.0,39.7,1.3,55.1
2026-08-29T05:20:27Z,point,Béthune,Béthunois,autoroute A26 / A25,vers_lille,43.4,42.4,1.0,44.5
2026-08-29T05:20:27Z,point,Dunkerque,Flandre maritime,autoroute A25,vers_lille,53.2,52.0,1.1,80.5
2026-08-29T05:20:27Z,point,Hazebrouck,Flandre intérieure,autoroute A25,vers_lille,35.0,34.3,0.7,46.8
2026-08-29T05:20:27Z,point,La Bassée,Weppes,autoroute RN41,vers_lille,27.3,26.3,1.0,28.1
2026-08-29T05:20:27Z,point,Valenciennes,Valenciennois,autoroute A23,vers_lille,35.3,34.5,0.8,51.3
2026-08-29T05:20:27Z,point,Tourcoing,Ferrain,autoroute A22,vers_lille,20.1,19.1,1.1,15.0
2026-08-29T05:20:27Z,point,Orchies,Pévèle,autoroute A23 / A27,vers_lille,21.0,20.5,0.5,26.7
2026-08-29T05:20:27Z,point,Maubeuge,Avesnois,autoroute A2 / A23,vers_lille,57.4,56.0,1.4,87.4
2026-08-29T05:20:27Z,point,Cambrai,Cambrésis,autoroute A2 / A23,vers_lille,52.9,51.2,1.6,75.1
2026-08-29T05:20:27Z,point,Wavrin,Weppes,départementale,vers_lille,20.6,20.0,0.6,19.3
2026-08-29T05:20:27Z,point,Sainghin-en-Weppes,Weppes,départementale,vers_lille,25.7,25.0,0.8,22.6
2026-08-29T05:20:27Z,point,Herlies,Weppes,départementale,vers_lille,22.9,22.1,0.7,23.2
2026-08-29T05:20:27Z,point,Fromelles,Weppes,départementale,vers_lille,24.8,24.2,0.6,22.5
2026-08-29T05:20:27Z,point,Templeuve-en-Pévèle,Pévèle,départementale,vers_lille,21.5,20.9,0.6,17.8
2026-08-29T05:20:27Z,point,Cappelle-en-Pévèle,Pévèle,départementale,vers_lille,23.5,22.9,0.6,23.0
2026-08-29T05:20:27Z,point,Cysoing,Pévèle,départementale,vers_lille,23.0,22.2,0.8,16.1
2026-08-29T05:20:27Z,point,Bourghelles,Pévèle,départementale,vers_lille,24.6,24.0,0.6,23.3
2026-08-29T05:20:27Z,point,Péronne-en-Mélantois,Mélantois,départementale,vers_lille,20.6,20.2,0.4,16.9
2026-08-29T05:20:27Z,point,Bouvines,Mélantois,départementale,vers_lille,19.4,18.7,0.7,13.9
2026-08-29T05:20:27Z,point,Pérenchies,rocade NO / M652,départementale,vers_lille,21.9,21.1,0.9,20.7
2026-08-29T05:20:27Z,point,Prémesques,rocade NO / M652,départementale,vers_lille,21.4,20.6,0.8,18.3
2026-08-29T05:20:27Z,point,Neuville-en-Ferrain,Ferrain,départementale,vers_lille,17.4,16.5,0.9,18.2
2026-08-29T05:20:27Z,point,Sailly-sur-la-Lys,Lys,départementale,vers_lille,29.7,29.3,0.4,30.7
2026-08-29T05:20:27Z,troncon,Échangeur d'Englos,A25 vers Lille,troncon,vers_lille,10.9,10.2,0.7,7.9
2026-08-29T05:20:27Z,troncon,Rocade ouest (Lomme),M652 vers Lille,troncon,vers_lille,15.3,14.2,1.1,6.0
2026-08-29T05:20:27Z,troncon,Approche A1 (Fretin-Ronchin),A1 vers Lille,troncon,vers_lille,14.7,14.6,0.1,11.8
2026-08-29T05:20:27Z,troncon,Croix - Wasquehal,A22 vers Lille,troncon,vers_lille,12.1,11.5,0.6,8.5
2026-08-29T05:20:27Z,troncon,Haubourdin - Loos,RN41 vers Lille,troncon,vers_lille,19.9,19.7,0.2,9.3
2026-08-29T05:30:26Z,point,Douai,Douaisis,autoroute A1,vers_lille,32.0,31.1,0.9,42.2
2026-08-29T05:30:26Z,point,Lens,Gohelle,autoroute A21 / A1,vers_lille,31.9,31.1,0.9,41.4
2026-08-29T05:30:26Z,point,Arras,Artois,autoroute A1,vers_lille,41.2,39.7,1.5,55.1
2026-08-29T05:30:26Z,point,Béthune,Béthunois,autoroute A26 / A25,vers_lille,43.9,42.4,1.5,44.5
2026-08-29T05:30:26Z,point,Dunkerque,Flandre maritime,autoroute A25,vers_lille,53.2,52.0,1.2,80.5
2026-08-29T05:30:26Z,point,Hazebrouck,Flandre intérieure,autoroute A25,vers_lille,35.0,34.3,0.8,46.8
2026-08-29T05:30:26Z,point,La Bassée,Weppes,autoroute RN41,vers_lille,27.6,26.3,1.3,28.1
2026-08-29T05:30:26Z,point,Valenciennes,Valenciennois,autoroute A23,vers_lille,35.5,34.5,0.9,51.3
2026-08-29T05:30:26Z,point,Tourcoing,Ferrain,autoroute A22,vers_lille,20.1,19.1,1.0,15.0
2026-08-29T05:30:26Z,point,Orchies,Pévèle,autoroute A23 / A27,vers_lille,21.1,20.5,0.6,26.7
2026-08-29T05:30:26Z,point,Maubeuge,Avesnois,autoroute A2 / A23,vers_lille,57.6,56.0,1.6,87.4
2026-08-29T05:30:26Z,point,Cambrai,Cambrésis,autoroute A2 / A23,vers_lille,52.5,50.9,1.6,80.3
2026-08-29T05:30:26Z,point,Wavrin,Weppes,départementale,vers_lille,20.8,20.0,0.7,19.3
2026-08-29T05:30:26Z,point,Sainghin-en-Weppes,Weppes,départementale,vers_lille,26.0,25.0,1.0,22.6
2026-08-29T05:30:26Z,point,Herlies,Weppes,départementale,vers_lille,23.1,22.1,1.0,23.2
2026-08-29T05:30:26Z,point,Fromelles,Weppes,départementale,vers_lille,24.9,24.2,0.7,22.5
2026-08-29T05:30:26Z,point,Templeuve-en-Pévèle,Pévèle,départementale,vers_lille,21.6,20.9,0.7,17.8
2026-08-29T05:30:26Z,point,Cappelle-en-Pévèle,Pévèle,départementale,vers_lille,23.6,22.9,0.7,23.0
2026-08-29T05:30:26Z,point,Cysoing,Pévèle,départementale,vers_lille,23.1,22.2,0.9,16.1
2026-08-29T05:30:26Z,point,Bourghelles,Pévèle,départementale,vers_lille,24.7,24.0,0.7,23.3
2026-08-29T05:30:26Z,point,Péronne-en-Mélantois,Mélantois,départementale,vers_lille,20.7,20.2,0.5,16.9
2026-08-29T05:30:26Z,point,Bouvines,Mélantois,départementale,vers_lille,19.5,18.7,0.8,13.9
2026-08-29T05:30:26Z,point,Pérenchies,rocade NO / M652,départementale,vers_lille,22.0,21.1,0.9,20.7
2026-08-29T05:30:26Z,point,Prémesques,rocade NO / M652,départementale,vers_lille,21.5,20.6,0.9,18.3
2026-08-29T05:30:26Z,point,Neuville-en-Ferrain,Ferrain,départementale,vers_lille,17.2,16.5,0.8,18.2
2026-08-29T05:30:26Z,point,Sailly-sur-la-Lys,Lys,départementale,vers_lille,29.8,29.3,0.5,30.7
2026-08-29T05:30:26Z,troncon,Échangeur d'Englos,A25 vers Lille,troncon,vers_lille,10.9,10.2,0.7,7.9
2026-08-29T05:30:26Z,troncon,Rocade ouest (Lomme),M652 vers Lille,troncon,vers_lille,15.0,13.9,1.1,6.0
2026-08-29T05:30:26Z,troncon,Approche A1 (Fretin-Ronchin),A1 vers Lille,troncon,vers_lille,14.8,14.6,0.2,11.8
2026-08-29T05:30:26Z,troncon,Croix - Wasquehal,A22 vers Lille,troncon,vers_lille,12.1,11.5,0.6,8.5
2026-08-29T05:30:26Z,troncon,Haubourdin - Loos,RN41 vers Lille,troncon,vers_lille,20.0,19.7,0.3,9.3
2026-08-29T05:40:30Z,point,Douai,Douaisis,autoroute A1,vers_lille,32.1,31.1,1.0,42.2
2026-08-29T05:40:30Z,point,Lens,Gohelle,autoroute A21 / A1,vers_lille,32.0,31.1,0.9,41.4
2026-08-29T05:40:30Z,point,Arras,Artois,autoroute A1,vers_lille,41.1,39.7,1.4,55.1
2026-08-29T05:40:30Z,point,Béthune,Béthunois,autoroute A26 / A25,vers_lille,44.1,42.4,1.8,44.5
2026-08-29T05:40:30Z,point,Dunkerque,Flandre maritime,autoroute A25,vers_lille,53.3,52.0,1.3,80.5
2026-08-29T05:40:30Z,point,Hazebrouck,Flandre intérieure,autoroute A25,vers_lille,35.2,34.3,0.9,46.8
2026-08-29T05:40:30Z,point,La Bassée,Weppes,autoroute RN41,vers_lille,27.6,26.3,1.3,28.1
2026-08-29T05:40:30Z,point,Valenciennes,Valenciennois,autoroute A23,vers_lille,35.5,34.5,1.0,51.3
2026-08-29T05:40:30Z,point,Tourcoing,Ferrain,autoroute A22,vers_lille,20.3,19.1,1.2,15.0
2026-08-29T05:40:30Z,point,Orchies,Pévèle,autoroute A23 / A27,vers_lille,21.2,20.5,0.7,26.7
2026-08-29T05:40:30Z,point,Maubeuge,Avesnois,autoroute A2 / A23,vers_lille,57.7,56.0,1.6,87.4
2026-08-29T05:40:30Z,point,Cambrai,Cambrésis,autoroute A2 / A23,vers_lille,52.6,50.9,1.7,80.3
2026-08-29T05:40:30Z,point,Wavrin,Weppes,départementale,vers_lille,20.9,20.0,0.8,19.3
2026-08-29T05:40:30Z,point,Sainghin-en-Weppes,Weppes,départementale,vers_lille,25.9,25.0,1.0,22.6
2026-08-29T05:40:30Z,point,Herlies,Weppes,départementale,vers_lille,23.0,22.1,0.9,23.2
2026-08-29T05:40:30Z,point,Fromelles,Weppes,départementale,vers_lille,25.0,24.2,0.9,22.5
2026-08-29T05:40:30Z,point,Templeuve-en-Pévèle,Pévèle,départementale,vers_lille,21.8,20.9,0.9,17.8
2026-08-29T05:40:30Z,point,Cappelle-en-Pévèle,Pévèle,départementale,vers_lille,23.8,22.9,0.8,23.0
2026-08-29T05:40:30Z,point,Cysoing,Pévèle,départementale,vers_lille,23.3,22.2,1.1,16.1
2026-08-29T05:40:30Z,point,Bourghelles,Pévèle,départementale,vers_lille,24.8,24.0,0.8,23.3
2026-08-29T05:40:30Z,point,Péronne-en-Mélantois,Mélantois,départementale,vers_lille,20.8,20.2,0.6,16.9
2026-08-29T05:40:30Z,point,Bouvines,Mélantois,départementale,vers_lille,19.6,18.7,0.9,13.9
2026-08-29T05:40:30Z,point,Pérenchies,rocade NO / M652,départementale,vers_lille,22.2,21.1,1.2,20.7
2026-08-29T05:40:30Z,point,Prémesques,rocade NO / M652,départementale,vers_lille,21.6,20.6,1.0,18.3
