poll_utc,categorie,libelle,zone_axe,type,sens,temps_live_min,temps_libre_min,retard_min,distance_km
2026-09-03T04:50:32Z,point,Arras,Artois,autoroute A1,vers_lille,56.3,39.7,16.6,55.1
2026-09-03T04:50:32Z,point,Béthune,Béthunois,autoroute A26 / A25,vers_lille,61.1,43.0,18.1,44.0
2026-09-03T04:50:32Z,point,Dunkerque,Flandre maritime,autoroute A25,vers_lille,72.0,52.5,19.5,80.6
2026-09-03T04:50:32Z,point,Hazebrouck,Flandre intérieure,autoroute A25,vers_lille,47.1,34.3,12.8,46.8
2026-09-03T04:50:32Z,point,La Bassée,Weppes,autoroute RN41,vers_lille,34.7,26.3,8.4,28.1
2026-09-03T04:50:32Z,point,Valenciennes,Valenciennois,autoroute A23,vers_lille,41.7,34.5,7.1,51.3
2026-09-03T04:50:32Z,point,Tourcoing,Ferrain,autoroute A22,vers_lille,21.8,19.6,2.2,13.9
2026-09-03T04:50:32Z,point,Orchies,Pévèle,autoroute A23 / A27,vers_lille,25.1,20.2,4.9,25.7
2026-09-03T04:50:32Z,point,Maubeuge,Avesnois,autoroute A2 / A23,vers_lille,68.7,56.1,12.6,87.2
2026-09-03T04:50:32Z,point,Cambrai,Cambrésis,autoroute A2 / A23,vers_lille,67.1,53.3,13.8,84.0
2026-09-03T04:50:32Z,point,Wavrin,Weppes,départementale,vers_lille,24.3,20.0,4.2,19.3
2026-09-03T04:50:32Z,point,Sainghin-en-Weppes,Weppes,départementale,vers_lille,30.2,25.0,5.2,22.6
2026-09-03T04:50:32Z,point,Herlies,Weppes,départementale,vers_lille,27.6,22.1,5.5,23.2
2026-09-03T04:50:32Z,point,Fromelles,Weppes,départementale,vers_lille,29.3,23.8,5.5,22.1
2026-09-03T04:50:32Z,point,Templeuve-en-Pévèle,Pévèle,départementale,vers_lille,24.7,20.9,3.8,17.8
2026-09-03T04:50:32Z,point,Cappelle-en-Pévèle,Pévèle,départementale,vers_lille,28.3,22.7,5.6,30.6
2026-09-03T04:50:32Z,point,Cysoing,Pévèle,départementale,vers_lille,24.9,22.2,2.8,16.1
2026-09-03T04:50:32Z,point,Bourghelles,Pévèle,départementale,vers_lille,25.1,24.0,1.1,23.3
2026-09-03T04:50:32Z,point,Péronne-en-Mélantois,Mélantois,départementale,vers_lille,22.2,20.4,1.9,14.7
2026-09-03T04:50:32Z,point,Bouvines,Mélantois,départementale,vers_lille,20.8,18.7,2.1,13.9
2026-09-03T04:50:32Z,point,Pérenchies,rocade NO / M652,départementale,vers_lille,24.4,21.5,2.9,20.9
2026-09-03T04:50:32Z,point,Prémesques,rocade NO / M652,départementale,vers_lille,23.9,20.6,3.3,18.3
2026-09-03T04:50:32Z,point,Neuville-en-Ferrain,Ferrain,départementale,vers_lille,17.9,16.5,1.4,18.2
2026-09-03T04:50:32Z,point,Sailly-sur-la-Lys,Lys,départementale,vers_lille,41.2,29.3,11.9,30.7
2026-09-03T04:50:32Z,troncon,Échangeur d'Englos,A25 vers Lille,troncon,vers_lille,11.6,10.2,1.4,7.9
2026-09-03T04:50:32Z,troncon,Rocade ouest (Lomme),M652 vers Lille,troncon,vers_lille,16.3,14.2,2.0,6.0
2026-09-03T04:50:32Z,troncon,Approche A1 (Fretin-Ronchin),A1 vers Lille,troncon,vers_lille,16.9,14.6,2.4,11.8
2026-09-03T04:50:32Z,troncon,Croix - Wasquehal,A22 vers Lille,troncon,vers_lille,12.7,11.5,1.2,8.5
2026-09-03T04:50:32Z,troncon,Haubourdin - Loos,RN41 vers Lille,troncon,vers_lille,22.3,19.7,2.6,7.9
2026-09-03T05:00:37Z,point,Douai,Douaisis,autoroute A1,vers_lille,46.3,31.1,15.1,42.2
2026-09-03T05:00:37Z,point,Lens,Gohelle,autoroute A21 / A1,vers_lille,46.5,31.1,15.5,41.4
2026-09-03T05:00:37Z,point,Arras,Artois,autoroute A1,vers_lille,56.9,39.7,17.2,55.1
2026-09-03T05:00:37Z,point,Béthune,Béthunois,autoroute A26 / A25,vers_lille,65.3,43.0,22.3,44.0
2026-09-03T05:00:37Z,point,Dunkerque,Flandre maritime,autoroute A25,vers_lille,76.7,52.5,24.2,80.6
2026-09-03T05:00:37Z,point,Hazebrouck,Flandre intérieure,autoroute A25,vers_lille,53.7,34.3,19.4,46.8
2026-09-03T05:00:37Z,point,La Bassée,Weppes,autoroute RN41,vers_lille,38.4,26.3,12.1,28.1
2026-09-03T05:00:37Z,point,Valenciennes,Valenciennois,autoroute A23,vers_lille,43.5,34.5,9.0,51.3
2026-09-03T05:00:37Z,point,Tourcoing,Ferrain,autoroute A22,vers_lille,20.9,19.6,1.4,19.1
2026-09-03T05:00:37Z,point,Orchies,Pévèle,autoroute A23 / A27,vers_lille,26.3,20.2,6.1,25.7
2026-09-03T05:00:37Z,point,Maubeuge,Avesnois,autoroute A2 / A23,vers_lille,70.0,64.8,5.3,96.6
2026-09-03T05:00:37Z,point,Cambrai,Cambrésis,autoroute A2 / A23,vers_lille,69.4,53.3,16.1,84.0
2026-09-03T05:00:37Z,point,Wavrin,Weppes,départementale,vers_lille,27.0,20.0,6.9,19.3
2026-09-03T05:00:37Z,point,Sainghin-en-Weppes,Weppes,départementale,vers_lille,33.1,25.0,8.1,22.6
2026-09-03T05:00:37Z,point,Herlies,Weppes,départementale,vers_lille,31.2,22.1,9.1,23.2
2026-09-03T05:00:37Z,point,Fromelles,Weppes,départementale,vers_lille,32.3,23.8,8.5,22.1
2026-09-03T05:00:37Z,point,Templeuve-en-Pévèle,Pévèle,départementale,vers_lille,25.7,20.9,4.8,17.8
2026-09-03T05:00:37Z,point,Cappelle-en-Pévèle,Pévèle,départementale,vers_lille,29.6,22.9,6.7,23.0
2026-09-03T05:00:37Z,point,Cysoing,Pévèle,départementale,vers_lille,26.0,22.2,3.8,16.1
2026-09-03T05:00:37Z,point,Bourghelles,Pévèle,départementale,vers_lille,25.3,24.0,1.3,23.3
2026-09-03T05:00:37Z,point,Péronne-en-Mélantois,Mélantois,départementale,vers_lille,22.9,20.4,2.5,14.7
2026-09-03T05:00:37Z,point,Bouvines,Mélantois,départementale,vers_lille,21.5,18.7,2.8,13.9
2026-09-03T05:00:37Z,point,Pérenchies,rocade NO / M652,départementale,vers_lille,25.8,21.1,4.8,20.7
2026-09-03T05:00:37Z,point,Prémesques,rocade NO / M652,départementale,vers_lille,26.5,20.6,5.8,18.3
2026-09-03T05:00:37Z,point,Neuville-en-Ferrain,Ferrain,départementale,vers_lille,17.4,16.5,0.9,18.2
2026-09-03T05:00:37Z,point,Sailly-sur-la-Lys,Lys,départementale,vers_lille,44.7,32.1,12.6,29.7
2026-09-03T05:00:37Z,troncon,Échangeur d'Englos,A25 vers Lille,troncon,vers_lille,13.9,10.2,3.7,7.9
2026-09-03T05:00:37Z,troncon,Rocade ouest (Lomme),M652 vers Lille,troncon,vers_lille,16.4,13.9,2.5,6.0
2026-09-03T05:00:37Z,troncon,Approche A1 (Fretin-Ronchin),A1 vers Lille,troncon,vers_lille,17.5,14.6,2.9,11.8
2026-09-03T05:00:37Z,troncon,Croix - Wasquehal,A22 vers Lille,troncon,vers_lille,12.8,11.9,0.9,7.4
2026-09-03T05:00:37Z,troncon,Haubourdin - Loos,RN41 vers Lille,troncon,vers_lille,23.2,19.7,3.5,7.9
2026-09-03T05:10:33Z,point,Douai,Douaisis,autoroute A1,vers_lille,47.3,31.1,16.2,42.2
2026-09-03T05:10:33Z,point,Lens,Gohelle,autoroute A21 / A1,vers_lille,48.3,31.1,17.3,41.4
2026-09-03T05:10:33Z,point,Arras,Artois,autoroute A1,vers_lille,55.8,39.0,16.8,54.1
2026-09-03T05:10:33Z,point,Béthune,Béthunois,autoroute A26 / A25,vers_lille,67.2,42.4,24.8,44.5
2026-09-03T05:10:33Z,point,Dunkerque,Flandre maritime,autoroute A25,vers_lille,78.0,52.5,25.5,80.6
2026-09-03T05:10:33Z,point,Hazebrouck,Flandre intérieure,autoroute A25,vers_lille,56.9,34.3,22.6,46.8
2026-09-03T05:10:33Z,point,La Bassée,Weppes,autoroute RN41,vers_lille,41.1,26.3,14.8,28.1
2026-09-03T05:10:33Z,point,Valenciennes,Valenciennois,autoroute A23,vers_lille,45.4,34.5,10.8,51.3
2026-09-03T05:10:33Z,point,Tourcoing,Ferrain,autoroute A22,vers_lille,22.0,19.6,2.4,19.1
2026-09-03T05:10:33Z,point,Orchies,Pévèle,autoroute A23 / A27,vers_lille,27.1,20.2,6.9,25.7
2026-09-03T05:10:33Z,point,Maubeuge,Avesnois,autoroute A2 / A23,vers_lille,70.0,64.8,5.3,96.6
2026-09-03T05:10:33Z,point,Cambrai,Cambrésis,autoroute A2 / A23,vers_lille,70.8,53.3,17.5,84.0
2026-09-03T05:10:33Z,point,Wavrin,Weppes,départementale,vers_lille,31.1,20.0,11.0,19.3
2026-09-03T05:10:33Z,point,Sainghin-en-Weppes,Weppes,départementale,vers_lille,37.0,25.0,12.0,22.6
2026-09-03T05:10:33Z,point,Herlies,Weppes,départementale,vers_lille,34.2,22.1,12.1,23.2
2026-09-03T05:10:33Z,point,Fromelles,Weppes,départementale,vers_lille,36.0,24.9,11.0,21.8
2026-09-03T05:10:33Z,point,Templeuve-en-Pévèle,Pévèle,départementale,vers_lille,26.2,20.9,5.2,17.8
2026-09-03T05:10:33Z,point,Cappelle-en-Pévèle,Pévèle,départementale,vers_lille,30.8,22.9,7.9,23.0
2026-09-03T05:10:33Z,point,Cysoing,Pévèle,départementale,vers_lille,26.4,22.2,4.2,16.1
2026-09-03T05:10:33Z,point,Bourghelles,Pévèle,départementale,vers_lille,25.3,24.0,1.3,23.3
2026-09-03T05:10:33Z,point,Péronne-en-Mélantois,Mélantois,départementale,vers_lille,23.1,20.4,2.7,14.7
2026-09-03T05:10:33Z,point,Bouvines,Mélantois,départementale,vers_lille,21.7,18.7,3.0,13.9
2026-09-03T05:10:33Z,point,Pérenchies,rocade NO / M652,départementale,vers_lille,27.2,21.8,5.4,12.8
2026-09-03T05:10:33Z,point,Prémesques,rocade NO / M652,départementale,vers_lille,27.2,20.6,6.6,18.3
2026-09-03T05:10:33Z,point,Neuville-en-Ferrain,Ferrain,départementale,vers_lille,18.1,16.5,1.6,18.2
2026-09-03T05:10:33Z,point,Sailly-sur-la-Lys,Lys,départementale,vers_lille,46.6,36.0,10.6,30.0
2026-09-03T05:10:33Z,troncon,Échangeur d'Englos,A25 vers Lille,troncon,vers_lille,16.1,10.2,5.9,7.9
2026-09-03T05:10:33Z,troncon,Rocade ouest (Lomme),M652 vers Lille,troncon,vers_lille,16.6,13.9,2.7,6.0
2026-09-03T05:10:33Z,troncon,Approche A1 (Fretin-Ronchin),A1 vers Lille,troncon,vers_lille,17.4,14.6,2.8,11.8
2026-09-03T05:10:33Z,troncon,Croix - Wasquehal,A22 vers Lille,troncon,vers_lille,12.9,11.9,1.0,7.4
2026-09-03T05:10:33Z,troncon,Haubourdin - Loos,RN41 vers Lille,troncon,vers_lille,23.1,19.4,3.8,7.2
2026-09-03T05:20:29Z,point,Douai,Douaisis,autoroute A1,vers_lille,51.4,31.1,20.3,42.2
2026-09-03T05:20:29Z,point,Lens,Gohelle,autoroute A21 / A1,vers_lille,52.4,31.1,21.3,41.4
2026-09-03T05:20:29Z,point,Arras,Artois,autoroute A1,vers_lille,61.1,39.0,22.1,54.1
2026-09-03T05:20:29Z,point,Béthune,Béthunois,autoroute A26 / A25,vers_lille,70.6,43.0,27.5,44.0
2026-09-03T05:20:29Z,point,Dunkerque,Flandre maritime,autoroute A25,vers_lille,80.2,52.5,27.7,80.6
2026-09-03T05:20:29Z,point,Hazebrouck,Flandre intérieure,autoroute A25,vers_lille,62.9,34.3,28.6,46.8
2026-09-03T05:20:29Z,point,La Bassée,Weppes,autoroute RN41,vers_lille,48.9,26.3,22.6,28.1
2026-09-03T05:20:29Z,point,Valenciennes,Valenciennois,autoroute A23,vers_lille,47.8,34.5,13.2,51.3
2026-09-03T05:20:29Z,point,Tourcoing,Ferrain,autoroute A22,vers_lille,24.2,19.6,4.6,13.9
2026-09-03T05:20:29Z,point,Orchies,Pévèle,autoroute A23 / A27,vers_lille,27.9,20.2,7.8,25.7
2026-09-03T05:20:29Z,point,Maubeuge,Avesnois,autoroute A2 / A23,vers_lille,70.2,64.8,5.5,96.6
2026-09-03T05:20:29Z,point,Cambrai,Cambrésis,autoroute A2 / A23,vers_lille,71.7,53.3,18.4,84.0
2026-09-03T05:20:29Z,point,Wavrin,Weppes,départementale,vers_lille,37.1,27.8,9.3,19.3
2026-09-03T05:20:29Z,point,Sainghin-en-Weppes,Weppes,départementale,vers_lille,44.9,25.0,19.9,22.6
2026-09-03T05:20:29Z,point,Herlies,Weppes,départementale,vers_lille,40.0,27.6,12.4,24.9
2026-09-03T05:20:29Z,point,Fromelles,Weppes,départementale,vers_lille,38.2,26.2,12.0,22.5
2026-09-03T05:20:29Z,point,Templeuve-en-Pévèle,Pévèle,départementale,vers_lille,27.5,20.9,6.6,17.8
2026-09-03T05:20:29Z,point,Cappelle-en-Pévèle,Pévèle,départementale,vers_lille,33.3,25.4,7.9,21.4
2026-09-03T05:20:29Z,point,Cysoing,Pévèle,départementale,vers_lille,26.7,24.1,2.6,24.1
2026-09-03T05:20:29Z,point,Bourghelles,Pévèle,départementale,vers_lille,25.8,24.0,1.8,23.3
2026-09-03T05:20:29Z,point,Péronne-en-Mélantois,Mélantois,départementale,vers_lille,23.9,20.4,3.5,14.7
2026-09-03T05:20:29Z,point,Bouvines,Mélantois,départementale,vers_lille,22.9,18.7,4.2,13.9
2026-09-03T05:20:29Z,point,Pérenchies,rocade NO / M652,départementale,vers_lille,28.0,21.7,6.3,12.7
2026-09-03T05:20:29Z,point,Prémesques,rocade NO / M652,départementale,vers_lille,30.6,22.2,8.4,18.4
2026-09-03T05:20:29Z,point,Neuville-en-Ferrain,Ferrain,départementale,vers_lille,21.1,16.5,4.6,18.2
2026-09-03T05:20:29Z,point,Sailly-sur-la-Lys,Lys,départementale,vers_lille,50.2,37.3,12.9,30.7
2026-09-03T05:20:29Z,troncon,Échangeur d'Englos,A25 vers Lille,troncon,vers_lille,18.2,14.1,4.1,8.8
2026-09-03T05:20:29Z,troncon,Rocade ouest (Lomme),M652 vers Lille,troncon,vers_lille,17.5,13.9,3.6,6.0
2026-09-03T05:20:29Z,troncon,Approche A1 (Fretin-Ronchin),A1 vers Lille,troncon,vers_lille,18.3,14.6,3.7,11.8
2026-09-03T05:20:29Z,troncon,Croix - Wasquehal,A22 vers Lille,troncon,vers_lille,13.4,11.9,1.5,7.4
2026-09-03T05:20:29Z,troncon,Haubourdin - Loos,RN41 vers Lille,troncon,vers_lille,24.2,19.4,4.8,7.2
2026-09-03T05:30:34Z,point,Douai,Douaisis,autoroute A1,vers_lille,50.8,31.1,19.7,42.2
2026-09-03T05:30:34Z,point,Lens,Gohelle,autoroute A21 / A1,vers_lille,53.0,31.1,21.9,41.4
2026-09-03T05:30:34Z,point,Arras,Artois,autoroute A1,vers_lille,60.4,39.0,21.3,54.1
2026-09-03T05:30:34Z,point,Béthune,Béthunois,autoroute A26 / A25,vers_lille,70.4,45.4,25.0,66.0
2026-09-03T05:30:34Z,point,Dunkerque,Flandre maritime,autoroute A25,vers_lille,82.1,63.5,18.6,80.5
2026-09-03T05:30:34Z,point,Hazebrouck,Flandre intérieure,autoroute A25,vers_lille,64.2,45.3,18.9,46.7
2026-09-03T05:30:34Z,point,La Bassée,Weppes,autoroute RN41,vers_lille,50.0,26.3,23.7,28.1
2026-09-03T05:30:34Z,point,Valenciennes,Valenciennois,autoroute A23,vers_lille,48.6,34.5,14.0,51.3
2026-09-03T05:30:34Z,point,Tourcoing,Ferrain,autoroute A22,vers_lille,25.1,19.6,5.5,13.9
2026-09-03T05:30:34Z,point,Orchies,Pévèle,autoroute A23 / A27,vers_lille,31.0,20.2,10.8,25.7
2026-09-03T05:30:34Z,point,Maubeuge,Avesnois,autoroute A2 / A23,vers_lille,70.1,64.7,5.3,97.8
2026-09-03T05:30:34Z,point,Cambrai,Cambrésis,autoroute A2 / A23,vers_lille,72.4,53.3,19.1,84.0
2026-09-03T05:30:34Z,point,Wavrin,Weppes,départementale,vers_lille,36.9,24.9,11.9,19.5
2026-09-03T05:30:34Z,point,Sainghin-en-Weppes,Weppes,départementale,vers_lille,46.9,25.0,21.9,22.6
2026-09-03T05:30:34Z,point,Herlies,Weppes,départementale,vers_lille,40.6,26.3,14.3,24.2
2026-09-03T05:30:34Z,point,Fromelles,Weppes,départementale,vers_lille,39.1,24.9,14.2,21.8
2026-09-03T05:30:34Z,point,Templeuve-en-Pévèle,Pévèle,départementale,vers_lille,28.9,20.9,7.9,17.8
2026-09-03T05:30:34Z,point,Cappelle-en-Pévèle,Pévèle,départementale,vers_lille,34.6,25.4,9.2,21.4
2026-09-03T05:30:34Z,point,Cysoing,Pévèle,départementale,vers_lille,27.3,24.1,3.2,24.1
2026-09-03T05:30:34Z,point,Bourghelles,Pévèle,départementale,vers_lille,26.1,24.0,2.1,23.3
2026-09-03T05:30:34Z,point,Péronne-en-Mélantois,Mélantois,départementale,vers_lille,24.9,20.4,4.5,14.7
2026-09-03T05:30:34Z,point,Bouvines,Mélantois,départementale,vers_lille,24.2,18.7,5.5,13.9
2026-09-03T05:30:34Z,point,Pérenchies,rocade NO / M652,départementale,vers_lille,29.4,21.7,7.7,12.7
2026-09-03T05:30:34Z,point,Prémesques,rocade NO / M652,départementale,vers_lille,32.0,20.6,11.4,18.3
2026-09-03T05:30:34Z,point,Neuville-en-Ferrain,Ferrain,départementale,vers_lille,24.2,16.5,7.7,18.2
2026-09-03T05:30:34Z,point,Sailly-sur-la-Lys,Lys,départementale,vers_lille,49.9,36.0,13.8,30.0
2026-09-03T05:30:34Z,troncon,Échangeur d'Englos,A25 vers Lille,troncon,vers_lille,19.1,14.1,5.0,8.8
2026-09-03T05:30:34Z,troncon,Rocade ouest (Lomme),M652 vers Lille,troncon,vers_lille,18.4,13.9,4.5,6.0
2026-09-03T05:30:34Z,troncon,Approche A1 (Fretin-Ronchin),A1 vers Lille,troncon,vers_lille,19.2,14.6,4.6,11.8
2026-09-03T05:30:34Z,troncon,Croix - Wasquehal,A22 vers Lille,troncon,vers_lille,13.8,11.9,1.8,7.4
2026-09-03T05:30:34Z,troncon,Haubourdin - Loos,RN41 vers Lille,troncon,vers_lille,25.3,19.4,5.9,7.2
2026-09-03T05:40:28Z,point,Douai,Douaisis,autoroute A1,vers_lille,52.9,31.1,21.8,42.2
2026-09-03T05:40:28Z,point,Lens,Gohelle,autoroute A21 / A1,vers_lille,52.9,32.8,20.1,39.9
2026-09-03T05:40:28Z,point,Arras,Artois,autoroute A1,vers_lille,60.8,39.0,21.8,54.1
2026-09-03T05:40:28Z,point,Béthune,Béthunois,autoroute A26 / A25,vers_lille,68.5,43.0,25.5,45.3
2026-09-03T05:40:28Z,point,Dunkerque,Flandre maritime,autoroute A25,vers_lille,79.3,52.5,26.8,80.6
2026-09-03T05:40:28Z,point,Hazebrouck,Flandre intérieure,autoroute A25,vers_lille,59.5,34.3,25.2,46.8
2026-09-03T05:40:28Z,point,La Bassée,Weppes,autoroute RN41,vers_lille,48.4,26.3,22.1,28.1
2026-09-03T05:40:28Z,point,Valenciennes,Valenciennois,autoroute A23,vers_lille,50.4,34.5,15.8,51.3
2026-09-03T05:40:28Z,point,Tourcoing,Ferrain,autoroute A22,vers_lille,26.6,19.6,7.0,13.9
2026-09-03T05:40:28Z,point,Orchies,Pévèle,autoroute A23 / A27,vers_lille,34.9,20.2,14.7,25.7
2026-09-03T05:40:28Z,point,Maubeuge,Avesnois,autoroute A2 / A23,vers_lille,70.6,56.1,14.5,87.2
2026-09-03T05:40:28Z,point,Cambrai,Cambrésis,autoroute A2 / A23,vers_lille,72.6,51.2,21.4,75.1
2026-09-03T05:40:28Z,point,Wavrin,Weppes,départementale,vers_lille,36.2,24.9,11.2,19.5
2026-09-03T05:40:28Z,point,Sainghin-en-Weppes,Weppes,départementale,vers_lille,43.9,25.0,18.9,22.6
2026-09-03T05:40:28Z,point,Herlies,Weppes,départementale,vers_lille,40.3,22.1,18.1,23.2
2026-09-03T05:40:28Z,point,Fromelles,Weppes,départementale,vers_lille,40.0,24.9,15.0,21.8
2026-09-03T05:40:28Z,point,Templeuve-en-Pévèle,Pévèle,départementale,vers_lille,30.5,22.6,7.9,20.5
2026-09-03T05:40:28Z,point,Cappelle-en-Pévèle,Pévèle,départementale,vers_lille,35.8,26.4,9.4,21.6
2026-09-03T05:40:28Z,point,Cysoing,Pévèle,départementale,vers_lille,27.8,24.1,3.7,24.1
2026-09-03T05:40:28Z,point,Bourghelles,Pévèle,départementale,vers_lille,26.3,24.0,2.3,23.3
2026-09-03T05:40:28Z,point,Péronne-en-Mélantois,Mélantois,départementale,vers_lille,25.8,20.4,5.4,14.7
2026-09-03T05:40:28Z,point,Bouvines,Mélantois,départementale,vers_lille,25.4,18.7,6.7,13.9
2026-09-03T05:40:28Z,point,Pérenchies,rocade NO / M652,départementale,vers_lille,31.8,22.3,9.5,12.2
2026-09-03T05:40:28Z,point,Prémesques,rocade NO / M652,départementale,vers_lille,32.8,20.6,12.2,18.3
2026-09-03T05:40:28Z,point,Neuville-en-Ferrain,Ferrain,départementale,vers_lille,25.8,16.5,9.2,18.2
