poll_utc,categorie,libelle,zone_axe,type,sens,temps_live_min,temps_libre_min,retard_min,distance_km
2026-08-30T04:00:49Z,point,Douai,Douaisis,autoroute A1,vers_lille,31.2,31.1,0.1,42.2
2026-08-30T04:00:49Z,point,Lens,Gohelle,autoroute A21 / A1,vers_lille,31.3,31.1,0.2,41.4
2026-08-30T04:00:49Z,point,Arras,Artois,autoroute A1,vers_lille,39.3,39.0,0.2,54.1
2026-08-30T04:00:49Z,point,Béthune,Béthunois,autoroute A26 / A25,vers_lille,42.5,42.4,0.1,44.5
2026-08-30T04:00:49Z,point,Dunkerque,Flandre maritime,autoroute A25,vers_lille,52.3,52.0,0.3,80.5
2026-08-30T04:00:49Z,point,Hazebrouck,Flandre intérieure,autoroute A25,vers_lille,34.2,34.3,-0.1,46.8
2026-08-30T04:00:49Z,point,La Bassée,Weppes,autoroute RN41,vers_lille,26.3,26.3,0.0,28.1
2026-08-30T04:00:49Z,point,Valenciennes,Valenciennois,autoroute A23,vers_lille,34.8,34.5,0.3,51.3
2026-08-30T04:00:49Z,point,Tourcoing,Ferrain,autoroute A22,vers_lille,19.8,19.6,0.2,13.9
2026-08-30T04:00:49Z,point,Orchies,Pévèle,autoroute A23 / A27,vers_lille,20.5,20.2,0.3,25.7
2026-08-30T04:00:49Z,point,Maubeuge,Avesnois,autoroute A2 / A23,vers_lille,56.6,56.0,0.6,87.1
2026-08-30T04:00:49Z,point,Cambrai,Cambrésis,autoroute A2 / A23,vers_lille,51.3,51.2,0.1,75.1
2026-08-30T04:00:49Z,point,Wavrin,Weppes,départementale,vers_lille,20.0,20.0,-0.1,19.3
2026-08-30T04:00:49Z,point,Sainghin-en-Weppes,Weppes,départementale,vers_lille,24.9,25.0,-0.0,22.6
2026-08-30T04:00:49Z,point,Herlies,Weppes,départementale,vers_lille,22.1,22.1,-0.0,23.2
2026-08-30T04:00:49Z,point,Fromelles,Weppes,départementale,vers_lille,23.6,23.8,-0.2,22.1
2026-08-30T04:00:49Z,point,Templeuve-en-Pévèle,Pévèle,départementale,vers_lille,20.8,20.9,-0.1,17.8
