poll_utc,feed_time,code_pme,route,vitesse_kmh,debit_vh
2026-09-19T03:41:14Z,2026-09-19T05:30:00.000+02:00,A0001011200,A1,80.0,590
2026-09-19T03:41:14Z,2026-09-19T05:30:00.000+02:00,A0027010102,A27,85.0,430
2026-09-19T03:41:14Z,2026-09-19T05:30:00.000+02:00,N0041010100,N41,82.0,150
2026-09-19T03:41:14Z,2026-09-19T05:30:00.000+02:00,A0027010101,A27,85.0,430
2026-09-19T03:41:14Z,2026-09-19T05:30:00.000+02:00,A9022010250,A22 (rocade),86.0,70
2026-09-19T03:41:14Z,2026-09-19T05:30:00.000+02:00,A0001020150,A1,101.0,750
2026-09-19T03:41:14Z,2026-09-19T05:30:00.000+02:00,N0356011700,N356,77.0,430
2026-09-19T03:41:14Z,2026-09-19T05:30:00.000+02:00,N0356021300,N356,70.0,750
2026-09-19T03:41:14Z,2026-09-19T05:30:00.000+02:00,A0022011400,A22,76.0,100
2026-09-19T03:41:14Z,2026-09-19T05:30:00.000+02:00,A0027010300,A27,92.0,210
2026-09-19T03:41:14Z,2026-09-19T05:30:00.000+02:00,A9022020250,A22 (rocade),71.0,80
2026-09-19T03:41:14Z,2026-09-19T05:30:00.000+02:00,N0041010300,N41,90.0,330
2026-09-19T03:41:14Z,2026-09-19T05:30:00.000+02:00,A0022011210,A22,,60
2026-09-19T03:41:14Z,2026-09-19T05:30:00.000+02:00,A0027020100,A27,74.0,180
2026-09-19T03:41:14Z,2026-09-19T05:30:00.000+02:00,A0001010300,A1,20.0,590
2026-09-19T03:41:14Z,2026-09-19T05:30:00.000+02:00,A0022011220,A22,,60
2026-09-19T03:41:14Z,2026-09-19T05:30:00.000+02:00,A9022101110,A22 (rocade),81.0,150
2026-09-19T03:41:14Z,2026-09-19T05:30:00.000+02:00,A0022022110,A22,94.0,740
2026-09-19T03:41:14Z,2026-09-19T05:30:00.000+02:00,A0001011420,A1,85.0,520
2026-09-19T03:41:14Z,2026-09-19T05:30:00.000+02:00,N0356010800,N356,74.0,520
2026-09-19T03:41:14Z,2026-09-19T05:30:00.000+02:00,A9001210710,A1 (bretelle),73.0,190
2026-09-19T03:41:14Z,2026-09-19T05:30:00.000+02:00,N0356021110,N356,77.0,750
2026-09-19T03:41:14Z,2026-09-19T05:30:00.000+02:00,A0001010510,A1,93.0,670
2026-09-19T03:41:14Z,2026-09-19T05:30:00.000+02:00,N0356021122,N356,67.0,750
2026-09-19T03:41:14Z,2026-09-19T05:30:00.000+02:00,N0356021121,N356,77.0,750
2026-09-19T03:41:14Z,2026-09-19T05:30:00.000+02:00,A0025011300,A25,,90
2026-09-19T03:41:14Z,2026-09-19T05:30:00.000+02:00,A0001020300,A1,103.0,680
2026-09-19T03:41:14Z,2026-09-19T05:30:00.000+02:00,A0025021100,A25,88.0,390
2026-09-19T03:41:14Z,2026-09-19T05:30:00.000+02:00,A0025023520,A25,108.0,150
2026-09-19T03:41:14Z,2026-09-19T05:30:00.000+02:00,A0022022130,A22,90.0,740
2026-09-19T03:41:14Z,2026-09-19T05:30:00.000+02:00,A0022022120,A22,95.0,750
2026-09-19T03:41:14Z,2026-09-19T05:30:00.000+02:00,A0001010520,A1,97.0,710
2026-09-19T03:41:14Z,2026-09-19T05:30:00.000+02:00,A0022011000,A22,,420
2026-09-19T03:41:14Z,2026-09-19T05:30:00.000+02:00,A0001020510,A1,100.0,790
2026-09-19T03:41:14Z,2026-09-19T05:30:00.000+02:00,A0001021602,A1,85.0,1260
2026-09-19T03:41:14Z,2026-09-19T05:30:00.000+02:00,A22TC020222,A22 (contournement),,320
2026-09-19T03:41:14Z,2026-09-19T05:30:00.000+02:00,A0001010940,A1,98.0,740
2026-09-19T03:41:14Z,2026-09-19T05:30:00.000+02:00,A0025023320,A25,111.0,240
2026-09-19T03:41:14Z,2026-09-19T05:30:00.000+02:00,A0001020520,A1,99.0,840
2026-09-19T03:41:14Z,2026-09-19T05:30:00.000+02:00,A0025023100,A25,112.0,210
2026-09-19T03:41:14Z,2026-09-19T05:30:00.000+02:00,A22TC020230,A22 (contournement),,320
2026-09-19T03:41:14Z,2026-09-19T05:30:00.000+02:00,A0025021730,A25,90.0,640
2026-09-19T03:41:14Z,2026-09-19T05:30:00.000+02:00,A0025023910,A25,110.0,100
2026-09-19T03:41:14Z,2026-09-19T05:30:00.000+02:00,A0025021735,A25,102.0,600
2026-09-19T03:41:14Z,2026-09-19T05:30:00.000+02:00,A0023010400,A23,102.0,170
2026-09-19T03:41:14Z,2026-09-19T05:30:00.000+02:00,A0022021900,A22,90.0,670
2026-09-19T03:41:14Z,2026-09-19T05:30:00.000+02:00,A9022100500,A22 (rocade),84.0,250
2026-09-19T03:41:14Z,2026-09-19T05:30:00.000+02:00,A0001020940,A1,91.0,890
2026-09-19T03:41:14Z,2026-09-19T05:30:00.000+02:00,A0001020700,A1,97.0,720
2026-09-19T03:41:14Z,2026-09-19T05:30:00.000+02:00,A9022020830,A22 (rocade),86.0,80
2026-09-19T03:41:14Z,2026-09-19T05:30:00.000+02:00,A9022020822,A22 (rocade),91.0,300
