poll_utc,feed_time,code_pme,route,vitesse_kmh,debit_vh
2026-09-01T03:40:49Z,2026-09-01T05:30:00.000+02:00,A0001011200,A1,81.0,1150
2026-09-01T03:40:49Z,2026-09-01T05:30:00.000+02:00,A0027010102,A27,87.0,950
2026-09-01T03:40:49Z,2026-09-01T05:30:00.000+02:00,N0041010100,N41,83.0,310
2026-09-01T03:40:49Z,2026-09-01T05:30:00.000+02:00,A0027010101,A27,87.0,950
2026-09-01T03:40:49Z,2026-09-01T05:30:00.000+02:00,A0001020150,A1,98.0,1150
2026-09-01T03:40:49Z,2026-09-01T05:30:00.000+02:00,N0356011700,N356,75.0,720
2026-09-01T03:40:49Z,2026-09-01T05:30:00.000+02:00,N9227110200,N227 (bretelle),,10
2026-09-01T03:40:49Z,2026-09-01T05:30:00.000+02:00,N0356021300,N356,68.0,840
2026-09-01T03:40:49Z,2026-09-01T05:30:00.000+02:00,A0022011400,A22,79.0,240
2026-09-01T03:40:49Z,2026-09-01T05:30:00.000+02:00,A0027010300,A27,91.0,300
2026-09-01T03:40:49Z,2026-09-01T05:30:00.000+02:00,A9022020250,A22 (rocade),70.0,310
2026-09-01T03:40:49Z,2026-09-01T05:30:00.000+02:00,N0041010300,N41,90.0,760
2026-09-01T03:40:49Z,2026-09-01T05:30:00.000+02:00,A0022011210,A22,,230
2026-09-01T03:40:49Z,2026-09-01T05:30:00.000+02:00,A0027020100,A27,74.0,240
2026-09-01T03:40:49Z,2026-09-01T05:30:00.000+02:00,A0001010300,A1,91.0,1420
2026-09-01T03:40:49Z,2026-09-01T05:30:00.000+02:00,A0022011220,A22,,230
2026-09-01T03:40:49Z,2026-09-01T05:30:00.000+02:00,A9022101110,A22 (rocade),79.0,440
2026-09-01T03:40:49Z,2026-09-01T05:30:00.000+02:00,A0022022110,A22,85.0,1320
2026-09-01T03:40:49Z,2026-09-01T05:30:00.000+02:00,N0356010800,N356,74.0,830
2026-09-01T03:40:49Z,2026-09-01T05:30:00.000+02:00,A9001210710,A1 (bretelle),76.0,450
2026-09-01T03:40:49Z,2026-09-01T05:30:00.000+02:00,N0356021110,N356,77.0,850
2026-09-01T03:40:49Z,2026-09-01T05:30:00.000+02:00,A0001010510,A1,91.0,1520
2026-09-01T03:40:49Z,2026-09-01T05:30:00.000+02:00,N0356021122,N356,66.0,880
2026-09-01T03:40:49Z,2026-09-01T05:30:00.000+02:00,N0356021121,N356,77.0,850
2026-09-01T03:40:49Z,2026-09-01T05:30:00.000+02:00,A0025010210,A25,79.0,940
2026-09-01T03:40:49Z,2026-09-01T05:30:00.000+02:00,A0025011300,A25,87.0,280
2026-09-01T03:40:49Z,2026-09-01T05:30:00.000+02:00,A0001020300,A1,98.0,1140
2026-09-01T03:40:49Z,2026-09-01T05:30:00.000+02:00,A0025021100,A25,84.0,640
2026-09-01T03:40:49Z,2026-09-01T05:30:00.000+02:00,A0025023520,A25,99.0,340
2026-09-01T03:40:49Z,2026-09-01T05:30:00.000+02:00,A0022022130,A22,84.0,1380
2026-09-01T03:40:49Z,2026-09-01T05:30:00.000+02:00,A0025010220,A25,79.0,940
2026-09-01T03:40:49Z,2026-09-01T05:30:00.000+02:00,A0022022120,A22,88.0,1310
2026-09-01T03:40:49Z,2026-09-01T05:30:00.000+02:00,A0001010520,A1,97.0,1580
2026-09-01T03:40:49Z,2026-09-01T05:30:00.000+02:00,A0022011000,A22,77.0,710
2026-09-01T03:40:49Z,2026-09-01T05:30:00.000+02:00,A0001020510,A1,97.0,1070
2026-09-01T03:40:49Z,2026-09-01T05:30:00.000+02:00,A0001021602,A1,84.0,1560
2026-09-01T03:40:49Z,2026-09-01T05:30:00.000+02:00,A22TC020222,A22 (contournement),,740
2026-09-01T03:40:49Z,2026-09-01T05:30:00.000+02:00,A0001010940,A1,96.0,1260
2026-09-01T03:40:49Z,2026-09-01T05:30:00.000+02:00,A0025023320,A25,106.0,600
2026-09-01T03:40:49Z,2026-09-01T05:30:00.000+02:00,A0001020520,A1,95.0,1200
2026-09-01T03:40:49Z,2026-09-01T05:30:00.000+02:00,A0025023100,A25,103.0,460
2026-09-01T03:40:49Z,2026-09-01T05:30:00.000+02:00,A22TC020230,A22 (contournement),,740
2026-09-01T03:40:49Z,2026-09-01T05:30:00.000+02:00,A0025021730,A25,88.0,960
2026-09-01T03:40:49Z,2026-09-01T05:30:00.000+02:00,A0025023910,A25,102.0,310
2026-09-01T03:40:49Z,2026-09-01T05:30:00.000+02:00,A0025021735,A25,101.0,960
2026-09-01T03:40:49Z,2026-09-01T05:30:00.000+02:00,A0023010400,A23,100.0,310
2026-09-01T03:40:49Z,2026-09-01T05:30:00.000+02:00,A0022021900,A22,81.0,900
2026-09-01T03:40:49Z,2026-09-01T05:30:00.000+02:00,A9022100500,A22 (rocade),81.0,360
2026-09-01T03:40:49Z,2026-09-01T05:30:00.000+02:00,A0001020940,A1,89.0,1170
2026-09-01T03:40:49Z,2026-09-01T05:30:00.000+02:00,A0001020700,A1,92.0,1170
2026-09-01T03:40:49Z,2026-09-01T05:30:00.000+02:00,A9022020830,A22 (rocade),88.0,130
2026-09-01T03:40:49Z,2026-09-01T05:30:00.000+02:00,A9022020822,A22 (rocade),,850
2026-09-01T03:40:49Z,2026-09-01T05:30:00.000+02:00,A9022020821,A22 (rocade),,850
2026-09-01T03:40:49Z,2026-09-01T05:30:00.000+02:00,A0025020420,A25,73.0,1180
2026-09-01T03:40:49Z,2026-09-01T05:30:00.000+02:00,A0025021510,A25,94.0,490
2026-09-01T03:40:49Z,2026-09-01T05:30:00.000+02:00,N0227010100,N227,70.0,280
2026-09-01T03:40:49Z,2026-09-01T05:30:00.000+02:00,A0025011720,A25,97.0,500
