poll_utc,feed_time,code_pme,route,vitesse_kmh,debit_vh
2026-09-08T03:40:34Z,2026-09-08T05:30:00.000+02:00,A0001011200,A1,81.0,1400
2026-09-08T03:40:34Z,2026-09-08T05:30:00.000+02:00,A0027010102,A27,78.0,830
2026-09-08T03:40:34Z,2026-09-08T05:30:00.000+02:00,N0041010100,N41,87.0,390
2026-09-08T03:40:34Z,2026-09-08T05:30:00.000+02:00,A0027010101,A27,78.0,830
2026-09-08T03:40:34Z,2026-09-08T05:30:00.000+02:00,A9022010250,A22 (rocade),84.0,70
2026-09-08T03:40:34Z,2026-09-08T05:30:00.000+02:00,A0001020150,A1,94.0,1210
2026-09-08T03:40:34Z,2026-09-08T05:30:00.000+02:00,N0356011700,N356,78.0,780
2026-09-08T03:40:34Z,2026-09-08T05:30:00.000+02:00,N0356021300,N356,69.0,930
2026-09-08T03:40:34Z,2026-09-08T05:30:00.000+02:00,A0022011400,A22,83.0,280
2026-09-08T03:40:34Z,2026-09-08T05:30:00.000+02:00,A0027010300,A27,95.0,320
2026-09-08T03:40:34Z,2026-09-08T05:30:00.000+02:00,A9022020250,A22 (rocade),57.0,220
2026-09-08T03:40:34Z,2026-09-08T05:30:00.000+02:00,N0041010300,N41,90.0,820
2026-09-08T03:40:34Z,2026-09-08T05:30:00.000+02:00,A0022011210,A22,78.0,220
2026-09-08T03:40:34Z,2026-09-08T05:30:00.000+02:00,A0027020100,A27,74.0,360
2026-09-08T03:40:34Z,2026-09-08T05:30:00.000+02:00,A0001010300,A1,110.0,1780
2026-09-08T03:40:34Z,2026-09-08T05:30:00.000+02:00,A0022011220,A22,78.0,220
2026-09-08T03:40:34Z,2026-09-08T05:30:00.000+02:00,A9022101110,A22 (rocade),85.0,460
2026-09-08T03:40:34Z,2026-09-08T05:30:00.000+02:00,A0022022110,A22,88.0,1280
2026-09-08T03:40:34Z,2026-09-08T05:30:00.000+02:00,A0001011420,A1,88.0,1100
2026-09-08T03:40:34Z,2026-09-08T05:30:00.000+02:00,N0356010800,N356,78.0,680
2026-09-08T03:40:34Z,2026-09-08T05:30:00.000+02:00,A9001210710,A1 (bretelle),74.0,330
2026-09-08T03:40:34Z,2026-09-08T05:30:00.000+02:00,N0356021110,N356,77.0,910
2026-09-08T03:40:34Z,2026-09-08T05:30:00.000+02:00,A0001010510,A1,110.0,1610
2026-09-08T03:40:34Z,2026-09-08T05:30:00.000+02:00,N0356021122,N356,67.0,1050
2026-09-08T03:40:34Z,2026-09-08T05:30:00.000+02:00,N0356021121,N356,77.0,910
2026-09-08T03:40:34Z,2026-09-08T05:30:00.000+02:00,A0025010210,A25,79.0,1100
2026-09-08T03:40:34Z,2026-09-08T05:30:00.000+02:00,A0025011300,A25,87.0,300
2026-09-08T03:40:34Z,2026-09-08T05:30:00.000+02:00,A0001020300,A1,97.0,1180
2026-09-08T03:40:34Z,2026-09-08T05:30:00.000+02:00,A0025021100,A25,87.0,530
2026-09-08T03:40:34Z,2026-09-08T05:30:00.000+02:00,A0025023520,A25,103.0,500
2026-09-08T03:40:34Z,2026-09-08T05:30:00.000+02:00,A0022022130,A22,82.0,1390
2026-09-08T03:40:34Z,2026-09-08T05:30:00.000+02:00,A0025010220,A25,79.0,1100
2026-09-08T03:40:34Z,2026-09-08T05:30:00.000+02:00,A0022022120,A22,91.0,1300
2026-09-08T03:40:34Z,2026-09-08T05:30:00.000+02:00,A0001010520,A1,97.0,1740
2026-09-08T03:40:34Z,2026-09-08T05:30:00.000+02:00,A0022011000,A22,77.0,750
2026-09-08T03:40:34Z,2026-09-08T05:30:00.000+02:00,A0001020510,A1,87.0,640
2026-09-08T03:40:34Z,2026-09-08T05:30:00.000+02:00,A0001021602,A1,84.0,1770
2026-09-08T03:40:34Z,2026-09-08T05:30:00.000+02:00,A22TC020222,A22 (contournement),89.0,490
2026-09-08T03:40:34Z,2026-09-08T05:30:00.000+02:00,A0001010940,A1,96.0,1690
2026-09-08T03:40:34Z,2026-09-08T05:30:00.000+02:00,A0025023320,A25,108.0,600
