poll_utc,feed_time,code_pme,route,vitesse_kmh,debit_vh
2026-09-12T03:40:27Z,2026-09-12T05:30:00.000+02:00,A0001011200,A1,82.0,760
2026-09-12T03:40:27Z,2026-09-12T05:30:00.000+02:00,A0027010102,A27,85.0,420
2026-09-12T03:40:27Z,2026-09-12T05:30:00.000+02:00,N0041010100,N41,89.0,190
2026-09-12T03:40:27Z,2026-09-12T05:30:00.000+02:00,A0027010101,A27,85.0,420
2026-09-12T03:40:27Z,2026-09-12T05:30:00.000+02:00,A9022010250,A22 (rocade),96.0,60
2026-09-12T03:40:27Z,2026-09-12T05:30:00.000+02:00,A0001020150,A1,102.0,760
2026-09-12T03:40:27Z,2026-09-12T05:30:00.000+02:00,N0356011700,N356,77.0,480
2026-09-12T03:40:27Z,2026-09-12T05:30:00.000+02:00,N0356021300,N356,67.0,740
2026-09-12T03:40:27Z,2026-09-12T05:30:00.000+02:00,A0022011400,A22,78.0,60
2026-09-12T03:40:27Z,2026-09-12T05:30:00.000+02:00,A0027010300,A27,84.0,150
2026-09-12T03:40:27Z,2026-09-12T05:30:00.000+02:00,A9022020250,A22 (rocade),45.0,110
2026-09-12T03:40:27Z,2026-09-12T05:30:00.000+02:00,N0041010300,N41,91.0,290
2026-09-12T03:40:27Z,2026-09-12T05:30:00.000+02:00,A0022011210,A22,,40
2026-09-12T03:40:27Z,2026-09-12T05:30:00.000+02:00,A0027020100,A27,75.0,160
2026-09-12T03:40:27Z,2026-09-12T05:30:00.000+02:00,A0001010300,A1,92.0,700
2026-09-12T03:40:27Z,2026-09-12T05:30:00.000+02:00,A0022011220,A22,,40
2026-09-12T03:40:27Z,2026-09-12T05:30:00.000+02:00,A9022101110,A22 (rocade),80.0,210
2026-09-12T03:40:27Z,2026-09-12T05:30:00.000+02:00,A0022022110,A22,93.0,840
2026-09-12T03:40:27Z,2026-09-12T05:30:00.000+02:00,A0001011420,A1,89.0,710
2026-09-12T03:40:27Z,2026-09-12T05:30:00.000+02:00,N0356010800,N356,76.0,530
2026-09-12T03:40:27Z,2026-09-12T05:30:00.000+02:00,A9001210710,A1 (bretelle),74.0,220
2026-09-12T03:40:27Z,2026-09-12T05:30:00.000+02:00,N0356021110,N356,74.0,880
2026-09-12T03:40:27Z,2026-09-12T05:30:00.000+02:00,A0001010510,A1,92.0,730
