poll_utc,feed_time,code_pme,route,vitesse_kmh,debit_vh
2026-09-06T03:40:32Z,2026-09-06T05:30:00.000+02:00,A0001011200,A1,81.0,430
2026-09-06T03:40:32Z,2026-09-06T05:30:00.000+02:00,A0027010102,A27,82.0,320
2026-09-06T03:40:32Z,2026-09-06T05:30:00.000+02:00,N0041010100,N41,91.0,100
2026-09-06T03:40:32Z,2026-09-06T05:30:00.000+02:00,A0027010101,A27,82.0,320
2026-09-06T03:40:32Z,2026-09-06T05:30:00.000+02:00,A9022010250,A22 (rocade),90.0,30
2026-09-06T03:40:32Z,2026-09-06T05:30:00.000+02:00,A0001020150,A1,114.0,800
2026-09-06T03:40:32Z,2026-09-06T05:30:00.000+02:00,N0356011700,N356,76.0,590
2026-09-06T03:40:32Z,2026-09-06T05:30:00.000+02:00,N0356021300,N356,68.0,450
2026-09-06T03:40:32Z,2026-09-06T05:30:00.000+02:00,A0022011400,A22,86.0,60
2026-09-06T03:40:32Z,2026-09-06T05:30:00.000+02:00,A0027010300,A27,96.0,190
2026-09-06T03:40:32Z,2026-09-06T05:30:00.000+02:00,A9022020250,A22 (rocade),40.0,70
2026-09-06T03:40:32Z,2026-09-06T05:30:00.000+02:00,N0041010300,N41,110.0,40
2026-09-06T03:40:32Z,2026-09-06T05:30:00.000+02:00,A0022011210,A22,,60
2026-09-06T03:40:32Z,2026-09-06T05:30:00.000+02:00,A0027020100,A27,70.0,190
2026-09-06T03:40:32Z,2026-09-06T05:30:00.000+02:00,A0001010300,A1,108.0,300
2026-09-06T03:40:32Z,2026-09-06T05:30:00.000+02:00,A0022011220,A22,,60
2026-09-06T03:40:32Z,2026-09-06T05:30:00.000+02:00,A9022101110,A22 (rocade),80.0,230
2026-09-06T03:40:32Z,2026-09-06T05:30:00.000+02:00,A0022022110,A22,91.0,620
2026-09-06T03:40:32Z,2026-09-06T05:30:00.000+02:00,A0001011420,A1,92.0,360
2026-09-06T03:40:32Z,2026-09-06T05:30:00.000+02:00,N0356010800,N356,73.0,650
2026-09-06T03:40:32Z,2026-09-06T05:30:00.000+02:00,A9001210710,A1 (bretelle),74.0,160
2026-09-06T03:40:32Z,2026-09-06T05:30:00.000+02:00,N0356021110,N356,73.0,590
2026-09-06T03:40:32Z,2026-09-06T05:30:00.000+02:00,A0001010510,A1,108.0,370
2026-09-06T03:40:32Z,2026-09-06T05:30:00.000+02:00,N0356021122,N356,67.0,510
2026-09-06T03:40:32Z,2026-09-06T05:30:00.000+02:00,N0356021121,N356,73.0,590
2026-09-06T03:40:32Z,2026-09-06T05:30:00.000+02:00,A0025010210,A25,78.0,840
2026-09-06T03:40:32Z,2026-09-06T05:30:00.000+02:00,A0025011300,A25,89.0,280
2026-09-06T03:40:32Z,2026-09-06T05:30:00.000+02:00,A0001020300,A1,114.0,780
2026-09-06T03:40:32Z,2026-09-06T05:30:00.000+02:00,A0025021100,A25,,240
2026-09-06T03:40:32Z,2026-09-06T05:30:00.000+02:00,A0025023520,A25,110.0,170
2026-09-06T03:40:32Z,2026-09-06T05:30:00.000+02:00,A0022022130,A22,84.0,670
2026-09-06T03:40:32Z,2026-09-06T05:30:00.000+02:00,A0025010220,A25,78.0,840
2026-09-06T03:40:32Z,2026-09-06T05:30:00.000+02:00,A0022022120,A22,94.0,650
2026-09-06T03:40:32Z,2026-09-06T05:30:00.000+02:00,A0001010520,A1,104.0,380
2026-09-06T03:40:32Z,2026-09-06T05:30:00.000+02:00,A0022011000,A22,,350
2026-09-06T03:40:32Z,2026-09-06T05:30:00.000+02:00,A0001020510,A1,110.0,830
2026-09-06T03:40:32Z,2026-09-06T05:30:00.000+02:00,A0001021602,A1,86.0,1140
2026-09-06T03:40:32Z,2026-09-06T05:30:00.000+02:00,A22TC020222,A22 (contournement),,230
2026-09-06T03:40:32Z,2026-09-06T05:30:00.000+02:00,A0001010940,A1,101.0,420
2026-09-06T03:40:32Z,2026-09-06T05:30:00.000+02:00,A0025023320,A25,112.0,250
2026-09-06T03:40:32Z,2026-09-06T05:30:00.000+02:00,A0001020520,A1,106.0,900
2026-09-06T03:40:32Z,2026-09-06T05:30:00.000+02:00,A0025023100,A25,109.0,200
2026-09-06T03:40:32Z,2026-09-06T05:30:00.000+02:00,A22TC020230,A22 (contournement),,230
