poll_utc,feed_time,code_pme,route,vitesse_kmh,debit_vh
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,A0001011200,A1,77.0,1770
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,A0027010102,A27,87.0,1070
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,N0041010100,N41,90.0,530
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,A0027010101,A27,87.0,1070
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,A9022010250,A22 (rocade),84.0,180
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,A0001020150,A1,97.0,1140
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,N0356011700,N356,78.0,980
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,N0356021300,N356,69.0,1030
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,A0022011400,A22,76.0,280
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,A0027010300,A27,89.0,500
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,A9022020250,A22 (rocade),,300
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,N0041010300,N41,92.0,1060
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,A0022011210,A22,,140
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,A0027020100,A27,76.0,300
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,A0001010300,A1,119.0,2140
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,A0022011220,A22,,140
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,N0227021400,N227,72.0,30
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,A9022101110,A22 (rocade),82.0,550
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,A0022022110,A22,90.0,1310
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,A0001011420,A1,87.0,1410
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,N0356010800,N356,78.0,960
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,A9001210710,A1 (bretelle),73.0,100
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,N0356021110,N356,77.0,1190
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,A0001010510,A1,91.0,2070
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,N0356021122,N356,67.0,1130
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,N0356021121,N356,77.0,1190
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,A0025010210,A25,78.0,1620
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,A0025011300,A25,87.0,390
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,A0001020300,A1,97.0,1150
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,A0025021100,A25,93.0,1070
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,A0025023520,A25,104.0,550
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,A0022022130,A22,88.0,1340
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,A0025010220,A25,78.0,1620
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,A0022022120,A22,92.0,1260
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,A0001010520,A1,97.0,2140
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,A0022011000,A22,69.0,520
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,A0001020510,A1,98.0,1180
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,A0001021602,A1,86.0,2110
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,A22TC020222,A22 (contournement),82.0,1040
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,A0001010940,A1,96.0,2210
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,A0025023320,A25,105.0,950
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,A0001020520,A1,96.0,1170
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,A0025023100,A25,106.0,850
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,A22TC020230,A22 (contournement),82.0,1040
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,A0025021730,A25,87.0,1450
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,A0025023910,A25,103.0,440
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,A0025021735,A25,102.0,1570
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,A0023010400,A23,98.0,420
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,A0022021900,A22,86.0,1010
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,A9022100500,A22 (rocade),86.0,360
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,A0001020940,A1,91.0,1290
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,A0001020700,A1,95.0,1030
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,A9022020830,A22 (rocade),89.0,80
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,A9022020822,A22 (rocade),,970
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,A9022020821,A22 (rocade),,970
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,A0025020420,A25,77.0,1520
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,A0025021510,A25,85.0,860
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,N0227010100,N227,71.0,330
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,A0025011720,A25,96.0,760
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,A0025021760,A25,87.0,1670
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,A0025011730,A25,85.0,790
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,A0025011735,A25,97.0,770
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,A9025080700,A25 (bretelle),,190
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,A9022100930,A22 (rocade),69.0,60
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,N0356011220,N356,74.0,1080
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,A0025011740,A25,84.0,760
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,A0025010410,A25,72.0,1290
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,A0023010200,A23,72.0,1100
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,A9001210120,A1 (bretelle),79.0,210
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,A0025020210,A25,79.0,1860
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,N0356011210,N356,74.0,1080
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,A0025011510,A25,91.0,570
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,A0025020220,A25,79.0,1860
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,N0227010302,N227,79.0,790
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,N0041010500,N41,99.0,610
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,N0227020101,N227,87.0,930
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,A9022100110,A22 (rocade),71.0,200
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,A0022010400,A22,78.0,710
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,N0356010302,N356,77.0,1730
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,A0025010800,A25,79.0,800
2026-09-24T04:01:46Z,2026-09-24T05:54:00.000+02:00,A0027020621,A27,94.0,340
