poll_utc,feed_time,code_pme,route,vitesse_kmh,debit_vh
2026-09-15T03:41:15Z,2026-09-15T05:30:00.000+02:00,A0001011200,A1,80.0,1170
2026-09-15T03:41:15Z,2026-09-15T05:30:00.000+02:00,A0027010102,A27,76.0,840
2026-09-15T03:41:15Z,2026-09-15T05:30:00.000+02:00,N0041010100,N41,86.0,370
2026-09-15T03:41:15Z,2026-09-15T05:30:00.000+02:00,A0027010101,A27,76.0,840
2026-09-15T03:41:15Z,2026-09-15T05:30:00.000+02:00,A9022010250,A22 (rocade),88.0,100
2026-09-15T03:41:15Z,2026-09-15T05:30:00.000+02:00,A0001020150,A1,93.0,1400
2026-09-15T03:41:15Z,2026-09-15T05:30:00.000+02:00,N0356011700,N356,76.0,620
2026-09-15T03:41:15Z,2026-09-15T05:30:00.000+02:00,N0356021300,N356,68.0,740
2026-09-15T03:41:15Z,2026-09-15T05:30:00.000+02:00,A0022011400,A22,83.0,240
2026-09-15T03:41:15Z,2026-09-15T05:30:00.000+02:00,A0027010300,A27,90.0,370
2026-09-15T03:41:15Z,2026-09-15T05:30:00.000+02:00,A9022020250,A22 (rocade),47.0,210
2026-09-15T03:41:15Z,2026-09-15T05:30:00.000+02:00,N0041010300,N41,91.0,850
2026-09-15T03:41:15Z,2026-09-15T05:30:00.000+02:00,A0022011210,A22,,130
2026-09-15T03:41:15Z,2026-09-15T05:30:00.000+02:00,A0027020100,A27,78.0,260
2026-09-15T03:41:15Z,2026-09-15T05:30:00.000+02:00,A0001010300,A1,86.0,1620
2026-09-15T03:41:15Z,2026-09-15T05:30:00.000+02:00,A0022011220,A22,,130
2026-09-15T03:41:15Z,2026-09-15T05:30:00.000+02:00,A9022101110,A22 (rocade),82.0,360
2026-09-15T03:41:15Z,2026-09-15T05:30:00.000+02:00,A0022022110,A22,91.0,1360
2026-09-15T03:41:15Z,2026-09-15T05:30:00.000+02:00,A0001011420,A1,87.0,770
2026-09-15T03:41:15Z,2026-09-15T05:30:00.000+02:00,N0356010800,N356,76.0,650
2026-09-15T03:41:15Z,2026-09-15T05:30:00.000+02:00,A9001210710,A1 (bretelle),74.0,390
2026-09-15T03:41:15Z,2026-09-15T05:30:00.000+02:00,N0356021110,N356,78.0,910
2026-09-15T03:41:15Z,2026-09-15T05:30:00.000+02:00,A0001010510,A1,86.0,1590
2026-09-15T03:41:15Z,2026-09-15T05:30:00.000+02:00,N0356021122,N356,67.0,880
2026-09-15T03:41:15Z,2026-09-15T05:30:00.000+02:00,N0356021121,N356,78.0,910
2026-09-15T03:41:15Z,2026-09-15T05:30:00.000+02:00,A0025010210,A25,77.0,990
2026-09-15T03:41:15Z,2026-09-15T05:30:00.000+02:00,A0025011300,A25,87.0,350
2026-09-15T03:41:15Z,2026-09-15T05:30:00.000+02:00,A0001020300,A1,97.0,1280
2026-09-15T03:41:15Z,2026-09-15T05:30:00.000+02:00,A0025021100,A25,,740
2026-09-15T03:41:15Z,2026-09-15T05:30:00.000+02:00,A0025023520,A25,106.0,440
2026-09-15T03:41:15Z,2026-09-15T05:30:00.000+02:00,A0022022130,A22,87.0,1310
2026-09-15T03:41:15Z,2026-09-15T05:30:00.000+02:00,A0025010220,A25,77.0,990
2026-09-15T03:41:15Z,2026-09-15T05:30:00.000+02:00,A0022022120,A22,92.0,1330
2026-09-15T03:41:15Z,2026-09-15T05:30:00.000+02:00,A0001010520,A1,94.0,1610
2026-09-15T03:41:15Z,2026-09-15T05:30:00.000+02:00,A0022011000,A22,76.0,510
2026-09-15T03:41:15Z,2026-09-15T05:30:00.000+02:00,A0001020510,A1,96.0,1310
2026-09-15T03:41:15Z,2026-09-15T05:30:00.000+02:00,A0001021602,A1,86.0,1550
2026-09-15T03:41:15Z,2026-09-15T05:30:00.000+02:00,A22TC020222,A22 (contournement),82.0,520
2026-09-15T03:41:15Z,2026-09-15T05:30:00.000+02:00,A0001010940,A1,95.0,1470
2026-09-15T03:41:15Z,2026-09-15T05:30:00.000+02:00,A0025023320,A25,110.0,600
2026-09-15T03:41:15Z,2026-09-15T05:30:00.000+02:00,A0001020520,A1,95.0,1360
2026-09-15T03:41:15Z,2026-09-15T05:30:00.000+02:00,A0025023100,A25,104.0,580
2026-09-15T03:41:15Z,2026-09-15T05:30:00.000+02:00,A22TC020230,A22 (contournement),82.0,520
2026-09-15T03:41:15Z,2026-09-15T05:30:00.000+02:00,A0025021730,A25,85.0,1000
2026-09-15T03:41:15Z,2026-09-15T05:30:00.000+02:00,A0025023910,A25,109.0,370
2026-09-15T03:41:15Z,2026-09-15T05:30:00.000+02:00,A0025021735,A25,98.0,1030
2026-09-15T03:41:15Z,2026-09-15T05:30:00.000+02:00,A0023010400,A23,99.0,390
2026-09-15T03:41:15Z,2026-09-15T05:30:00.000+02:00,A0022021900,A22,84.0,1040
2026-09-15T03:41:15Z,2026-09-15T05:30:00.000+02:00,A9022100500,A22 (rocade),83.0,340
2026-09-15T03:41:15Z,2026-09-15T05:30:00.000+02:00,A0001020940,A1,92.0,1250
2026-09-15T03:41:15Z,2026-09-15T05:30:00.000+02:00,A0001020700,A1,91.0,1110
2026-09-15T03:41:15Z,2026-09-15T05:30:00.000+02:00,A9022020830,A22 (rocade),85.0,140
2026-09-15T03:41:15Z,2026-09-15T05:30:00.000+02:00,A9022020822,A22 (rocade),,500
2026-09-15T03:41:15Z,2026-09-15T05:30:00.000+02:00,A9022020821,A22 (rocade),,500
2026-09-15T03:41:15Z,2026-09-15T05:30:00.000+02:00,A0025020420,A25,74.0,1020
2026-09-15T03:41:15Z,2026-09-15T05:30:00.000+02:00,A0025021510,A25,93.0,490
2026-09-15T03:41:15Z,2026-09-15T05:30:00.000+02:00,N0227010100,N227,67.0,250
2026-09-15T03:41:15Z,2026-09-15T05:30:00.000+02:00,A0025011720,A25,96.0,620
2026-09-15T03:41:15Z,2026-09-15T05:30:00.000+02:00,A0025021760,A25,85.0,980
2026-09-15T03:41:15Z,2026-09-15T05:30:00.000+02:00,A0025011730,A25,86.0,690
2026-09-15T03:41:15Z,2026-09-15T05:30:00.000+02:00,A0025011735,A25,98.0,650
