poll_utc,feed_time,code_pme,route,vitesse_kmh,debit_vh
2026-09-09T03:40:34Z,2026-09-09T05:30:00.000+02:00,A0001011200,A1,81.0,1240
2026-09-09T03:40:34Z,2026-09-09T05:30:00.000+02:00,A0027010102,A27,93.0,730
2026-09-09T03:40:34Z,2026-09-09T05:30:00.000+02:00,N0041010100,N41,87.0,300
2026-09-09T03:40:34Z,2026-09-09T05:30:00.000+02:00,A0027010101,A27,93.0,730
2026-09-09T03:40:34Z,2026-09-09T05:30:00.000+02:00,A9022010250,A22 (rocade),87.0,120
2026-09-09T03:40:34Z,2026-09-09T05:30:00.000+02:00,A0001020150,A1,98.0,1180
2026-09-09T03:40:34Z,2026-09-09T05:30:00.000+02:00,N0356011700,N356,76.0,820
2026-09-09T03:40:34Z,2026-09-09T05:30:00.000+02:00,N0356021300,N356,70.0,980
2026-09-09T03:40:34Z,2026-09-09T05:30:00.000+02:00,A0022011400,A22,81.0,240
2026-09-09T03:40:34Z,2026-09-09T05:30:00.000+02:00,A0027010300,A27,91.0,420
2026-09-09T03:40:34Z,2026-09-09T05:30:00.000+02:00,A9022020250,A22 (rocade),51.0,200
2026-09-09T03:40:34Z,2026-09-09T05:30:00.000+02:00,N0041010300,N41,91.0,600
2026-09-09T03:40:34Z,2026-09-09T05:30:00.000+02:00,A0022011210,A22,79.0,170
2026-09-09T03:40:34Z,2026-09-09T05:30:00.000+02:00,A0027020100,A27,69.0,280
2026-09-09T03:40:34Z,2026-09-09T05:30:00.000+02:00,A0001010300,A1,123.0,1550
2026-09-09T03:40:34Z,2026-09-09T05:30:00.000+02:00,A0022011220,A22,79.0,170
2026-09-09T03:40:34Z,2026-09-09T05:30:00.000+02:00,A9022101110,A22 (rocade),81.0,440
2026-09-09T03:40:34Z,2026-09-09T05:30:00.000+02:00,A0022022110,A22,89.0,1260
2026-09-09T03:40:34Z,2026-09-09T05:30:00.000+02:00,A0001011420,A1,88.0,670
2026-09-09T03:40:34Z,2026-09-09T05:30:00.000+02:00,N0356010800,N356,73.0,780
