poll_utc,feed_time,code_pme,route,vitesse_kmh,debit_vh
2026-09-05T03:40:30Z,2026-09-05T05:30:00.000+02:00,A0001011200,A1,81.0,790
2026-09-05T03:40:30Z,2026-09-05T05:30:00.000+02:00,A0027010102,A27,,470
2026-09-05T03:40:30Z,2026-09-05T05:30:00.000+02:00,N0041010100,N41,85.0,200
2026-09-05T03:40:30Z,2026-09-05T05:30:00.000+02:00,A0027010101,A27,,470
2026-09-05T03:40:30Z,2026-09-05T05:30:00.000+02:00,A0001020150,A1,102.0,840
2026-09-05T03:40:30Z,2026-09-05T05:30:00.000+02:00,N0356011700,N356,75.0,580
2026-09-05T03:40:30Z,2026-09-05T05:30:00.000+02:00,N0356021300,N356,68.0,980
2026-09-05T03:40:30Z,2026-09-05T05:30:00.000+02:00,A0022011400,A22,76.0,110
2026-09-05T03:40:30Z,2026-09-05T05:30:00.000+02:00,A0027010300,A27,95.0,160
2026-09-05T03:40:30Z,2026-09-05T05:30:00.000+02:00,A9022020250,A22 (rocade),26.0,70
2026-09-05T03:40:30Z,2026-09-05T05:30:00.000+02:00,N0041010300,N41,92.0,310
2026-09-05T03:40:30Z,2026-09-05T05:30:00.000+02:00,A0022011210,A22,,110
2026-09-05T03:40:30Z,2026-09-05T05:30:00.000+02:00,A0027020100,A27,75.0,160
2026-09-05T03:40:30Z,2026-09-05T05:30:00.000+02:00,A0001010300,A1,96.0,1040
2026-09-05T03:40:30Z,2026-09-05T05:30:00.000+02:00,A0022011220,A22,,110
2026-09-05T03:40:30Z,2026-09-05T05:30:00.000+02:00,A9022101110,A22 (rocade),79.0,220
2026-09-05T03:40:30Z,2026-09-05T05:30:00.000+02:00,A0022022110,A22,91.0,1140
2026-09-05T03:40:30Z,2026-09-05T05:30:00.000+02:00,N0356010800,N356,74.0,630
2026-09-05T03:40:30Z,2026-09-05T05:30:00.000+02:00,A9001210710,A1 (bretelle),79.0,320
2026-09-05T03:40:30Z,2026-09-05T05:30:00.000+02:00,N0356021110,N356,76.0,1000
2026-09-05T03:40:30Z,2026-09-05T05:30:00.000+02:00,A0001010510,A1,96.0,1050
2026-09-05T03:40:30Z,2026-09-05T05:30:00.000+02:00,N0356021122,N356,67.0,940
2026-09-05T03:40:30Z,2026-09-05T05:30:00.000+02:00,N0356021121,N356,76.0,1000
2026-09-05T03:40:30Z,2026-09-05T05:30:00.000+02:00,A0025010210,A25,79.0,780
