poll_utc,feed_time,code_pme,route,vitesse_kmh,debit_vh
2026-09-21T03:41:14Z,2026-09-21T05:30:00.000+02:00,A0001011200,A1,82.0,1450
2026-09-21T03:41:14Z,2026-09-21T05:30:00.000+02:00,A0027010102,A27,93.0,760
2026-09-21T03:41:14Z,2026-09-21T05:30:00.000+02:00,N0041010100,N41,83.0,420
2026-09-21T03:41:14Z,2026-09-21T05:30:00.000+02:00,A0027010101,A27,93.0,760
2026-09-21T03:41:14Z,2026-09-21T05:30:00.000+02:00,A9022010250,A22 (rocade),87.0,130
2026-09-21T03:41:14Z,2026-09-21T05:30:00.000+02:00,A0001020150,A1,98.0,1350
2026-09-21T03:41:14Z,2026-09-21T05:30:00.000+02:00,N0356011700,N356,76.0,740
2026-09-21T03:41:14Z,2026-09-21T05:30:00.000+02:00,N9227110200,N227 (bretelle),,10
2026-09-21T03:41:14Z,2026-09-21T05:30:00.000+02:00,N0356021300,N356,69.0,940
2026-09-21T03:41:14Z,2026-09-21T05:30:00.000+02:00,A0022011400,A22,78.0,230
2026-09-21T03:41:14Z,2026-09-21T05:30:00.000+02:00,A0027010300,A27,94.0,320
2026-09-21T03:41:14Z,2026-09-21T05:30:00.000+02:00,A9022020250,A22 (rocade),,260
2026-09-21T03:41:14Z,2026-09-21T05:30:00.000+02:00,N0041010300,N41,86.0,920
2026-09-21T03:41:14Z,2026-09-21T05:30:00.000+02:00,A0022011210,A22,66.0,180
2026-09-21T03:41:14Z,2026-09-21T05:30:00.000+02:00,A0027020100,A27,76.0,210
2026-09-21T03:41:14Z,2026-09-21T05:30:00.000+02:00,A0001010300,A1,121.0,1650
2026-09-21T03:41:14Z,2026-09-21T05:30:00.000+02:00,A0022011220,A22,66.0,180
2026-09-21T03:41:14Z,2026-09-21T05:30:00.000+02:00,A9022101110,A22 (rocade),78.0,390
2026-09-21T03:41:14Z,2026-09-21T05:30:00.000+02:00,A0022022110,A22,88.0,1180
2026-09-21T03:41:14Z,2026-09-21T05:30:00.000+02:00,A0001011420,A1,87.0,1190
2026-09-21T03:41:14Z,2026-09-21T05:30:00.000+02:00,N0356010800,N356,76.0,830
2026-09-21T03:41:14Z,2026-09-21T05:30:00.000+02:00,A9001210710,A1 (bretelle),75.0,250
2026-09-21T03:41:14Z,2026-09-21T05:30:00.000+02:00,N0356021110,N356,77.0,940
2026-09-21T03:41:14Z,2026-09-21T05:30:00.000+02:00,A0001010510,A1,94.0,1680
2026-09-21T03:41:14Z,2026-09-21T05:30:00.000+02:00,N0356021122,N356,67.0,1050
2026-09-21T03:41:14Z,2026-09-21T05:30:00.000+02:00,N0356021121,N356,77.0,940
2026-09-21T03:41:14Z,2026-09-21T05:30:00.000+02:00,A0025010210,A25,78.0,930
2026-09-21T03:41:14Z,2026-09-21T05:30:00.000+02:00,A0025011300,A25,87.0,490
2026-09-21T03:41:14Z,2026-09-21T05:30:00.000+02:00,A0001020300,A1,99.0,1280
2026-09-21T03:41:14Z,2026-09-21T05:30:00.000+02:00,A0025021100,A25,91.0,690
2026-09-21T03:41:14Z,2026-09-21T05:30:00.000+02:00,A0025023520,A25,104.0,490
2026-09-21T03:41:14Z,2026-09-21T05:30:00.000+02:00,A0022022130,A22,87.0,1120
2026-09-21T03:41:14Z,2026-09-21T05:30:00.000+02:00,A0025010220,A25,78.0,930
2026-09-21T03:41:14Z,2026-09-21T05:30:00.000+02:00,A0022022120,A22,90.0,1170
2026-09-21T03:41:14Z,2026-09-21T05:30:00.000+02:00,A0001010520,A1,96.0,1770
2026-09-21T03:41:14Z,2026-09-21T05:30:00.000+02:00,A0022011000,A22,66.0,640
2026-09-21T03:41:14Z,2026-09-21T05:30:00.000+02:00,A0001020510,A1,99.0,1200
2026-09-21T03:41:14Z,2026-09-21T05:30:00.000+02:00,A0001021602,A1,89.0,1570
2026-09-21T03:41:14Z,2026-09-21T05:30:00.000+02:00,A22TC020222,A22 (contournement),88.0,530
